gene,logFC,pvals,adj_pvals,cluster
ACTR3,1.0620263,0.004373145831635727,0.025056317789356665,8
PSTPIP1,2.620107,0.004557910811043927,0.026003892926216087,8
CXCR3,2.6233063,0.004583756452614859,0.02613801006071999,8
OAS2,1.8971599,0.004579903467111635,0.026124922141223014,8
SKAP1,2.193543,0.004636746109470301,0.02639081982992421,8
CD28,3.7945309,0.004787264695245366,0.02712783327305707,8
MDFIC,2.5138228,0.004826517233532583,0.027313348157569826,8
CD84,2.4424434,0.004881246832175866,0.02755848835942614,8
ROCK1,1.2951133,0.004838840995256892,0.027373851546957567,8
IFNG-AS1,4.391768,0.004944185962516846,0.027843005602548272,8
BCL11B,2.80464,0.004952371529141549,0.027875061832343798,8
ODC1,1.4940735,0.004907508643254896,0.027664327294691173,8
PSIP1,1.1797947,0.0049501341930862945,0.027867145177963643,8
GZMH,3.2961788,0.005116284592022564,0.02870133826744085,8
SETX,1.7137293,0.005196386241160379,0.02907289256292915,8
BCL2L11,2.1848028,0.005293251310675927,0.02955567541391398,8
PARVG,2.2409463,0.005348207127917399,0.029827771080391998,8
ITK,3.332746,0.0054075351464754375,0.030103591095092554,8
ZEB2,1.6715074,0.005463494083813585,0.030364715006659725,8
ZNF683,4.0423164,0.005533000949157562,0.030705225816627033,8
DENND6B,2.6562042,0.005614679670209132,0.031076232808330776,8
XCL2,5.201349,0.0056875945457872555,0.03138657595594774,8
IGHA1,2.520625,0.00575935940591791,0.03173561258976386,8
ABI3,2.4831512,0.0057468876105460556,0.03167209289275801,8
NABP1,1.718952,0.005818171269933819,0.03202811136793865,8
PHYKPL,1.7480093,0.005928274229312641,0.032532762749570565,8
HMGB2,1.3274555,0.005905690164897614,0.03241943597722273,8
TOPBP1,2.0606432,0.006025948051424258,0.03296766605848365,8
NIN,1.9844291,0.006039744688278102,0.033030992432665225,8
PDK1,2.114666,0.006049605545402598,0.03307413522385469,8
IFI27L2,1.2101446,0.006052134465380369,0.033082568791284704,8
CEMIP2,2.3288527,0.006201497807312242,0.033766954213483746,8
AL136987.1,3.8403559,0.006236651426344604,0.033936327951172025,8
ITGA4,2.3946621,0.0062498284699716725,0.03398597547200387,8
HLA-DQB1,1.3594418,0.006167068565437356,0.033595849724433066,8
CARD16,1.7826185,0.0063325805342108275,0.034374669638770894,8
NLRC5,2.3954594,0.006411548988300262,0.0347523685721413,8
CYFIP2,2.341448,0.006442644537473511,0.034898698390083825,8
YPEL5,1.2090305,0.006515025582377855,0.03524523759008639,8
ANP32E,1.3974063,0.006530462771694474,0.03530597224780856,8
JAK3,2.926124,0.006612705803487088,0.035698819468012295,8
ARPC5L,1.0216975,0.006609533411421774,0.03568945449194232,8
DOCK10,2.1633823,0.006791942305845804,0.03651362988946532,8
RSAD2,2.326724,0.006929457673298,0.03715168475385042,8
RGL4,3.7551186,0.007012434963564026,0.037542550856009736,8
CPNE5,3.9111764,0.007041486444185096,0.03766609179334129,8
OGA,1.0812516,0.007030298404204629,0.037620172108396216,8
VOPP1,1.1831973,0.007042248640053762,0.03766609179334129,8
FAM30A,6.5679846,0.00732473275832822,0.039046227184851685,8
LEPROTL1,1.1634558,0.007376881863237592,0.03930547967829263,8
CREM,1.5218815,0.007560961857866262,0.040177791773557084,8
ITGAL,2.9478276,0.007682291545918991,0.04075794696957749,8
PNOC,8.610944,0.0077981099324746445,0.04130055348888868,8
POU2F2,2.0913599,0.0077436492479420055,0.0410455925950462,8
TPST2,1.5929393,0.007988008888755727,0.042199685956490124,8
SOCS1,1.9292586,0.008017631632120227,0.04233617483830991,8
IGHG2,4.025637,0.008120683756559697,0.04279947421099446,8
TNFRSF18,2.4516542,0.008086568189791662,0.04264647541726449,8
MRPS31,1.5666426,0.008148030050063986,0.042916626242022006,8
ENTPD1,2.2862449,0.0082395271834078,0.0433577002288486,8
KLRB1,3.626754,0.008326817645137792,0.043767561747728674,8
SPEN,1.710304,0.00827731237221909,0.043536041128524466,8
PPM1K,1.6735643,0.008354302056298536,0.0438859272153969,8
RBM33,1.6500483,0.008375052311767224,0.04398115384202043,8
RCSD1,1.8957827,0.008514915528922256,0.04462797545244692,8
LRMP,3.783338,0.008763793108241012,0.0456935154117071,8
MANF,1.068891,0.008658783247597503,0.0452585708131008,8
SPOCK2,2.2850387,0.008713681622728694,0.04551005844097526,8
KLRC2,6.869451,0.00879449907822308,0.04582511940075817,8
FKBP5,1.6564721,0.008889444095410627,0.04623365551312884,8
TOP2A,2.1324925,0.009037881960287498,0.04690385251895451,8
SH3KBP1,1.343584,0.009028621790524554,0.04687029925336389,8
DEF6,2.1253202,0.009089651977304328,0.0471214863942449,8
TXNDC5,4.2385135,0.009178160748757953,0.04752890067532662,8
TLN1,1.1856166,0.009208890330686751,0.04767331232930458,8
NKTR,1.0805546,0.009225717607680907,0.04773832062314491,8
SUPT16H,1.288798,0.009376660845652227,0.04842226041940283,8
IL21R,3.3517244,0.009523676478473828,0.04901299595872644,8
OXNAD1,2.374818,0.009495184110863947,0.04891383355283176,8
SH2D1A,3.0762463,0.009543723557211711,0.04909601715221442,8
NCF1,1.6303167,0.009517298165440028,0.049005173129724286,8
GLIPR1,1.2884761,0.009547168773140125,0.04910620883605167,8
TXNDC15,1.3718299,0.009598386397867151,0.04931670927862471,8
RPL23,3.5460474,2.355909406020101e-41,3.0392137456661614e-38,14
ERBB2,5.5943365,9.198242434765988e-25,2.0987636020713335e-22,14
MUCL1,9.463946,2.9381467691454073e-22,4.893750574644559e-20,14
KRT10,4.8638005,2.1934062780862525e-22,3.7535224476168875e-20,14
PSMB3,4.2193522,2.81090355941564e-19,3.296521548474125e-17,14
SEC61G,2.4427977,7.52359283662096e-20,9.631634631034489e-18,14
DBI,2.6365492,9.3633699908769e-19,1.0229862959739482e-16,14
CALML5,5.8393908,3.4862558103638846e-16,2.6101005833798003e-14,14
MIEN1,3.680339,1.1884968873244354e-16,9.513931765572527e-15,14
EIF3H,2.3799856,6.546394802005562e-18,6.255630428890842e-16,14
CISD3,4.0835247,2.3416453876433535e-15,1.5645643017319864e-13,14
RPS17,1.6983624,2.0424280988097526e-20,2.751208066754133e-18,14
CENPX,2.5970228,1.141720239691768e-15,7.994663582359414e-14,14
CRIP1,3.079648,1.4085275827123273e-15,9.761037944577308e-14,14
LASP1,3.9090507,1.7762956485677333e-14,1.011523469416135e-12,14
POLR2L,1.7233988,5.883443233542197e-17,4.933414237405971e-15,14
POLR2K,2.34996,3.564956555922503e-15,2.3038961048592807e-13,14
NDUFB9,2.2575762,4.636954694334539e-15,2.9125111873160067e-13,14
IFI27,3.447736,4.25376347166102e-15,2.70218713263224e-13,14
CYB5A,2.6225605,2.1356167304769916e-14,1.2018577308209526e-12,14
MLLT6,4.0436115,1.6774988712046703e-13,8.003554713951046e-12,14
SERF2,1.6200242,4.8334256873567456e-14,2.5579324688054504e-12,14
RPS6,1.4901677,4.6584323992530617e-14,2.4762041379294286e-12,14
RPL30,1.2259178,4.5223127444660465e-14,2.407664948605328e-12,14
H2AFZ,2.2660925,1.178114535816663e-13,5.7351436350982135e-12,14
SCGB2A2,7.27545,1.6090417596756366e-12,6.565555919863812e-11,14
NOP10,2.1450737,4.313259403487516e-13,1.93152247866989e-11,14
DMAC1,2.8757887,1.2234730863379815e-12,5.11039984917338e-11,14
MIF,1.8792993,3.33156086219487e-13,1.532837899573088e-11,14
DPY30,1.929693,4.149195600647347e-13,1.8680291227021833e-11,14
MT-CO2,1.5180115,2.615598088781441e-17,2.3147698020004834e-15,14
DUSP6,4.043769,6.796191515694513e-12,2.546939213719661e-10,14
SQLE,3.6136332,2.06005008034731e-11,7.13803096538524e-10,14
DYNLT1,1.7525122,2.7504093559753526e-12,1.0943236086449502e-10,14
SELENOP,2.6050105,8.049512504528695e-12,2.9800077142869423e-10,14
MGST1,2.5848157,9.733310013073098e-12,3.564027850965991e-10,14
CD24,1.7067429,7.702946964552752e-14,3.861951332407531e-12,14
SCD,3.699268,3.6792503405346276e-11,1.2158200558805118e-09,14
TMEM258,1.0792642,2.4642416204668574e-13,1.1479601137788731e-11,14
MT-CO1,1.323581,4.586106210248055e-16,3.3807162285259345e-14,14
LAPTM4B,3.292913,4.0927927254573176e-11,1.343212923723717e-09,14
MTDH,1.9015388,1.581877485319524e-11,5.590911773983367e-10,14
KDELR2,1.989801,1.7200978108792302e-11,6.060273180115574e-10,14
ATP5MPL,1.2884756,2.8498138853322235e-12,1.129853516878583e-10,14
TOMM5,2.953182,1.1550204219553546e-10,3.5541779791563807e-09,14
CSTB,1.5035309,1.7755710683390329e-12,7.227479272228095e-11,14
TMED10,1.5754496,2.4661823523870114e-11,8.423444224176451e-10,14
GUK1,1.3736267,2.6729415234217014e-11,9.074203606992641e-10,14
ATP5MG,1.2972841,2.9265622312667634e-11,9.845518936701956e-10,14
ZNF706,1.6710746,6.218285409351834e-11,1.9882508190187785e-09,14
FADS2,4.6329856,4.6046785142379574e-10,1.2817055771456873e-08,14
BST2,2.0324383,7.977484840648169e-11,2.507711518652111e-09,14
COX6C,1.1887591,3.7098771559184004e-13,1.6883716375394715e-11,14
MT-ND1,1.2122153,2.2611369973943234e-12,9.09362062705072e-11,14
CHCHD2,1.1087842,7.220907036873643e-11,2.2848721030545175e-09,14
TMSB10,1.1002612,5.959411939037939e-11,1.9091178208908453e-09,14
SLIRP,1.5923355,1.5863609977224435e-10,4.73803510459559e-09,14
CTHRC1,2.8433597,3.171851348239863e-10,9.03883314114811e-09,14
TMA7,1.4276934,2.6013226759990504e-10,7.521897732192144e-09,14
OST4,1.4440333,2.366898078706834e-10,6.891330595304334e-09,14
NDUFA6,1.8698097,3.3741188951515575e-10,9.566468458349822e-09,14
TMEM123,1.8403242,3.208599728172587e-10,9.135793164909741e-09,14
HEBP2,1.6657763,2.0394605669014357e-10,6.000486567933425e-09,14
SPINT1-AS1,2.699608,7.533726021901376e-10,2.0054659087348738e-08,14
MT-CO3,1.1781296,3.560735113125204e-13,1.6249063459773125e-11,14
TIMM8B,2.4119656,7.84937444335169e-10,2.0845278559339588e-08,14
PLGRKT,3.085647,1.0647033723806247e-09,2.764025991719701e-08,14
HMGCS1,3.7113853,1.2199536282622167e-09,3.1379190679097396e-08,14
MRPL45,3.556997,1.2168685514994546e-09,3.132385885329487e-08,14
EI24,1.8161148,4.214306797880351e-10,1.1779338692308739e-08,14
SSR3,1.4838588,1.9704935325518565e-10,5.802662298096736e-09,14
HMGN3,1.7403544,5.024559452788192e-10,1.383651466387264e-08,14
MT-ND2,1.3421229,8.556642970735021e-11,2.6747284425109353e-09,14
CWC25,3.3421829,2.1786665174394633e-09,5.396946356088408e-08,14
SEC61B,1.4578917,7.063094775185946e-10,1.8921985771127143e-08,14
COPS9,1.4429066,3.951862599775392e-10,1.1129254698494242e-08,14
MT-ND4,1.0911496,5.465574191994231e-12,2.0644236933972804e-10,14
AQP5,6.092235,3.4627987422033575e-09,8.337812822127984e-08,14
C3orf14,2.7216203,2.206547359070459e-09,5.4579502190694886e-08,14
IGHG1,4.475324,2.977763788651004e-09,7.227002549576219e-08,14
MT-ATP6,1.235432,4.742979753049987e-11,1.54151437884738e-09,14
GRB7,3.5077138,3.798300112707717e-09,9.080455030672099e-08,14
IGHM,4.08718,3.7204026006360656e-09,8.926038886118332e-08,14
CYCS,1.2768688,8.374458746715472e-10,2.2152028456118584e-08,14
CEACAM6,5.451153,6.989956900874142e-09,1.5981604936074956e-07,14
HSBP1,1.2308095,8.922424668265206e-10,2.3471925160649668e-08,14
TXN,1.1390393,8.438555260408801e-10,2.2303985972369707e-08,14
NDUFB6,2.198338,5.609819305468259e-09,1.2976479263773165e-07,14
FAM84B,3.6205478,9.722915753110655e-09,2.1668858290703288e-07,14
PYURF,1.8111742,5.174984277725573e-09,1.2070524871988416e-07,14
SSR4,1.2931304,2.634449061152421e-09,6.445080668133723e-08,14
SPTSSA,2.3969543,8.637356673919958e-09,1.9430287069077752e-07,14
CLTA,1.4368008,4.326985555693728e-09,1.0227725336400517e-07,14
ARF4,2.002258,9.784716039772814e-09,2.1792108943560423e-07,14
RAD21,1.8964812,1.0135434992777993e-08,2.2528338309659816e-07,14
COA4,2.0212982,1.2616835806133905e-08,2.756881366602849e-07,14
PIP4K2B,4.3206887,2.162161581969645e-08,4.546775023250399e-07,14
TSPAN13,1.610934,5.929123401390827e-09,1.3652942373779838e-07,14
ANAPC11,1.6278317,1.669264750844007e-08,3.57732873393127e-07,14
MYDGF,1.5613413,1.8214983903011375e-08,3.879039841847013e-07,14
ERH,1.2457259,1.3569039282185866e-08,2.9453593227834853e-07,14
GALNT7,3.3338664,4.019293206440023e-08,8.072521762706876e-07,14
ADI1,2.0178683,2.6470095393649492e-08,5.498312731190199e-07,14
CXCL17,3.8563235,4.398308458727947e-08,8.755113591346829e-07,14
IGKC,3.4911933,3.358576527432622e-08,6.839709490383581e-07,14
CCND1,1.5935816,1.7501338975059047e-08,3.73893255135322e-07,14
SNRPE,1.2865301,1.896881267394809e-08,4.021700037274923e-07,14
MARCKSL1,1.3483789,1.3575998071086932e-08,2.9453593227834853e-07,14
SF3B5,1.442241,2.7029451975362288e-08,5.603182006833291e-07,14
CETN2,1.8905673,3.703144209988656e-08,7.495905850768226e-07,14
NUDT8,4.4201818,7.268383651433686e-08,1.3930791774442129e-06,14
UQCRQ,1.0079399,1.4886502929393825e-08,3.2068605957276706e-07,14
SF3B6,1.166783,2.252626688019694e-08,4.731080259415689e-07,14
MDK,2.2825155,5.585247114061356e-08,1.0948847074969722e-06,14
GGCT,2.075128,7.350840981807556e-08,1.4064720899646734e-06,14
ATP5PF,1.0864946,3.113621172653633e-08,6.387429866454301e-07,14
EMC4,1.6898613,6.35924803826354e-08,1.2322099275066288e-06,14
MT-CYB,1.0185535,5.110513167698743e-09,1.1945067746187007e-07,14
P4HB,1.7232,7.222290752834938e-08,1.385828685016228e-06,14
MAL2,1.8528364,8.069399036631935e-08,1.5378165516344985e-06,14
NDUFC2,1.1920928,4.458618992268898e-08,8.864643723751696e-07,14
SMARCE1,3.0268362,1.4990584724890497e-07,2.7105078288816827e-06,14
PRDX2,1.3059196,5.952610963972247e-08,1.1601192582370317e-06,14
SCP2,1.783377,1.1469689293235761e-07,2.1233529456862582e-06,14
QPRT,3.3616378,1.6668315611212884e-07,2.9817171942170205e-06,14
NDUFA1,1.1473621,7.004311651266567e-08,1.3463129919491802e-06,14
MPHOSPH6,2.7912862,1.8052410864668078e-07,3.20537804558937e-06,14
MSMO1,2.5707428,1.739180873393957e-07,3.0946347837934594e-06,14
CDC37L1,2.877808,1.912303263171352e-07,3.379376383036371e-06,14
RPS25,1.0700656,1.4248327620063276e-07,2.590261011948739e-06,14
B2M,1.4396071,8.812164977231908e-08,1.664238882327339e-06,14
RARRES3,2.8358073,1.911035051862278e-07,3.378915480996978e-06,14
CNTNAP2,5.6493187,2.4412435261723916e-07,4.23599322872986e-06,14
ATP5IF1,1.2118803,1.1779041395276418e-07,2.175555217174925e-06,14
SRPRB,2.3772674,2.3603135108856305e-07,4.104057826263086e-06,14
PGAP3,4.1162853,3.0307803247887896e-07,5.17067156021062e-06,14
TMED2,1.3126757,1.5374003695730213e-07,2.7693848440305425e-06,14
LSM3,1.4311372,1.7324930155391386e-07,3.0843709253820724e-06,14
C8orf59,1.9542168,2.447060506543684e-07,4.239507048036245e-06,14
CRIP2,1.826092,2.2702908025712983e-07,3.957787100262157e-06,14
SMARCA2,2.5386565,3.4421958816595846e-07,5.795918276442978e-06,14
SRSF9,1.5306469,2.5582504225187726e-07,4.423003990809389e-06,14
IGLC2,3.299349,3.5946304105105177e-07,6.03440933928595e-06,14
EID1,1.1791953,1.618217853006189e-07,2.900943078978118e-06,14
EBLN3P,2.1150572,3.6679341340756124e-07,6.142095795857719e-06,14
UQCR11,1.005438,1.8206092978409418e-07,3.2258349951866366e-06,14
PDCD5,1.5757334,3.228013257158369e-07,5.4654615173320976e-06,14
TMEM167A,1.5944555,3.1571271519822473e-07,5.361681104032231e-06,14
MTA1,2.663762,4.7313463429978865e-07,7.729863014636732e-06,14
MRPL34,2.0609107,4.585727016468984e-07,7.517588947184075e-06,14
SERP1,1.0583019,2.7249196995169284e-07,4.687001622640887e-06,14
MT-ND3,1.2202451,1.1020090316683815e-07,2.046649220996079e-06,14
HMGB3,2.002861,3.836358572341706e-07,6.395392787023517e-06,14
EPCAM,2.035852,4.504264229969751e-07,7.405761104775266e-06,14
TMEM251,2.6225517,6.070334485679691e-07,9.700099522829087e-06,14
TXNL4A,1.5567564,4.854396387832471e-07,7.900112044846624e-06,14
MGAT4A,2.6212702,7.345928511876372e-07,1.153431707947185e-05,14
ABRACL,2.0162425,6.628872369372634e-07,1.0502551163964453e-05,14
TMED3,1.4531729,4.848177307844586e-07,7.89765493358015e-06,14
CYB561D2,2.725476,8.021684824567338e-07,1.2520024695244908e-05,14
SUMO1,1.1858404,4.667305094890435e-07,7.628951276204682e-06,14
JTB,1.1158686,4.893178060764462e-07,7.959363983322059e-06,14
TEX9,5.0667095,1.0122777440452514e-06,1.5468249573130654e-05,14
NDUFS6,1.1394932,5.936071079960891e-07,9.494599909059048e-06,14
TMEM134,1.8916075,9.316874687778262e-07,1.4334738252420674e-05,14
OSTC,1.453579,7.586272145299909e-07,1.1873595614815877e-05,14
KRT19,1.987697,7.075491887367668e-07,1.1157455260658153e-05,14
HINT2,2.03213,1.0455856397902016e-06,1.593366103780243e-05,14
XBP1,1.0975162,3.054093045840245e-07,5.204892119996289e-06,14
NME1,1.9698008,1.0876225324809732e-06,1.6521715290735652e-05,14
ATP6V1G1,1.2356342,9.030000782772556e-07,1.3950956068861092e-05,14
CPNE3,1.6531954,9.793796854860002e-07,1.5006566482816781e-05,14
MRPL41,1.6551826,1.0982874656313636e-06,1.6646027964185075e-05,14
SYNGR2,1.6785179,1.0903022625736695e-06,1.6554924485732662e-05,14
TMEM99,2.9018044,1.640975316917234e-06,2.4098053023082726e-05,14
SMCO4,2.2827582,1.527595691887058e-06,2.2541613331097146e-05,14
ORMDL3,2.965264,2.1411795197340843e-06,3.067804454139296e-05,14
APLP2,1.4609711,1.5920138578753403e-06,2.3420060003068763e-05,14
PABPC1,1.15051,1.5381074243917311e-06,2.2669083193109176e-05,14
S100A9,3.4679618,2.3757013567443923e-06,3.3721286164436587e-05,14
CD9,1.3767885,1.5382616304676809e-06,2.2669083193109176e-05,14
GRHPR,1.7063559,1.9246590156642056e-06,2.7885523993258368e-05,14
NDUFAF8,1.6899796,1.9648777484698566e-06,2.8388749509989368e-05,14
LRRC59,1.7949057,2.1525682044197355e-06,3.082804873801979e-05,14
MRPL3,1.5488797,2.019630596832512e-06,2.9098122787095912e-05,14
AL354707.1,4.864943,3.184649547510067e-06,4.38670761696243e-05,14
GTF2H5,1.7161167,2.448000096318316e-06,3.468879223938007e-05,14
RSL24D1,1.4469965,2.327120335111822e-06,3.305969638288251e-05,14
BRK1,1.1539586,2.321460513595927e-06,3.299326571462754e-05,14
SELENOF,1.3968514,2.537044867502899e-06,3.57391944144959e-05,14
AKR1A1,1.7792681,2.9972535540158962e-06,4.15245276560294e-05,14
PLPP2,1.7939447,2.867307918079197e-06,3.990554974286072e-05,14
ALG13,2.0712638,3.05220095969362e-06,4.221602985116854e-05,14
EMC7,1.4585087,2.504641162043444e-06,3.5416597477276206e-05,14
SFT2D1,1.6252894,3.4027474705793537e-06,4.6546310322472307e-05,14
RBX1,1.0027752,2.4459481798118685e-06,3.4674365130629705e-05,14
S100A16,1.3147988,2.6490878859252308e-06,3.719257295178659e-05,14
AZGP1,1.7158071,3.735203577950818e-06,5.066011452003575e-05,14
CTNNBIP1,2.3080773,5.18279501445232e-06,6.843942030698633e-05,14
COMT,1.7789705,4.8228201344957584e-06,6.401353784373653e-05,14
PCGF2,3.0910635,5.921870034393687e-06,7.728616452280103e-05,14
SNHG25,2.1135852,5.630743910123926e-06,7.370564805533341e-05,14
SMIM7,1.6161691,5.2870893693613405e-06,6.967947526041207e-05,14
C19orf24,1.8634969,6.069416203986626e-06,7.893535823881947e-05,14
NDUFAB1,1.0778798,4.808125453656467e-06,6.3869043897462e-05,14
PYCR1,2.1066606,6.945475920871308e-06,8.942733507176375e-05,14
C19orf53,1.1857396,5.93957485279424e-06,7.748707901111303e-05,14
VCP,1.5099094,6.427784726956154e-06,8.330538157914852e-05,14
PSMG3,1.8379525,8.21347732948483e-06,0.00010431209508074619,14
SMIM27,2.510553,8.901976031083492e-06,0.00011229077775801858,14
TATDN1,2.0359366,9.086863616395713e-06,0.00011436491277956045,14
CMC1,2.144582,9.1054286081833e-06,0.00011453474777701301,14
SRP9,1.1427888,7.055484453588111e-06,9.08089040897156e-05,14
CCDC107,2.015359,9.121878620948994e-06,0.00011463354470784946,14
GNE,5.0540814,1.1952157672103692e-05,0.00014524902915943115,14
FAM91A1,2.1953235,1.0985093101497917e-05,0.0001353603996022563,14
SDHD,1.901253,1.0469193401396373e-05,0.00012965845413655816,14
PDXK,1.6149576,9.827872305292068e-06,0.0001226783271275777,14
IGHA1,2.860372,1.1742093319918023e-05,0.00014326720700013473,14
COX17,1.1397291,9.456565956075176e-06,0.00011844013395545836,14
MRPL27,1.7026057,1.1695691636296318e-05,0.00014275298150400828,14
STARD10,1.8355737,1.1499083488106923e-05,0.00014071169619649554,14
SCAND1,1.3171123,1.0788280578284472e-05,0.00013308191205451986,14
LAMTOR1,1.4086136,1.1888680093906462e-05,0.0001446348273593459,14
RNF7,1.1106911,1.051287422776126e-05,0.00013006724989794924,14
AC025154.2,5.9117527,1.559353111412204e-05,0.00018403329595312012,14
PERP,1.2492921,8.838585897377061e-06,0.00011157508828901919,14
TRMT112,1.1275328,1.1658299251660518e-05,0.00014234838558425388,14
PKIB,1.7168685,1.2925591005249101e-05,0.0001556127953722398,14
G6PD,3.107541,1.636898497251025e-05,0.00019196927446257564,14
UTP23,2.67763,1.6326131427842475e-05,0.00019153367408928452,14
PPP1R1A,4.000575,1.7313192105613394e-05,0.00020149263581345554,14
PHLDA2,1.7538487,1.4311244741266669e-05,0.00017082329532627238,14
MRPS26,1.4559873,1.46932576569625e-05,0.00017488522181411612,14
ECHS1,1.4634378,1.6468612313633173e-05,0.00019286792095376054,14
TYMP,1.6851872,1.767359375927194e-05,0.00020540194327087322,14
ATP5MC3,1.1011665,1.542587821884798e-05,0.00018231126897053565,14
TIMM13,1.2141063,1.603521693775127e-05,0.00018845031930943073,14
PSMD10,1.8189446,1.8195992736021644e-05,0.00021074302222337773,14
SPCS2,1.4093173,1.857610988231699e-05,0.00021462669705917813,14
NFIB,2.2486293,2.068334343785122e-05,0.00023580558200168855,14
IDI1,1.8515846,2.0210984396473544e-05,0.00023112738753566968,14
PRDX4,1.4453759,1.908087612395892e-05,0.00021962651546798427,14
ANAPC13,2.0670035,2.192555123056264e-05,0.00024861558952816147,14
FAM177A1,1.2709638,1.84081358923836e-05,0.00021283257013665573,14
ACP1,1.252196,2.050741572726819e-05,0.00023395892207765385,14
TOMM22,1.2990633,2.221807857919093e-05,0.00025125305921262406,14
FDPS,1.8166103,2.6605396622133184e-05,0.00029591004948242497,14
PHF14,1.6691668,2.6280061007620436e-05,0.00029284369643076314,14
TXNDC17,1.1996437,2.3981440044599368e-05,0.0002693775889269616,14
JPT1,1.630365,2.7292179879854588e-05,0.0003029142969391802,14
MRPL55,1.2915915,2.4815354207000535e-05,0.0002779071103362287,14
DHCR24,1.4782405,2.5101102317016952e-05,0.0002808175979376541,14
EIF4E,1.2477247,2.9517357321338075e-05,0.0003252436537171486,14
GTF2A2,1.1738733,3.05851633268051e-05,0.0003356861790393881,14
FKBP2,1.072059,3.013442634703266e-05,0.0003309557282599288,14
MID1IP1,2.6533818,4.0068123275608325e-05,0.00042786530493065227,14
OAT,1.6174413,3.625092724607699e-05,0.0003914656634773562,14
MPC1,1.8136877,3.844830762031012e-05,0.0004120110817548951,14
DCUN1D5,1.6046902,3.709850244961043e-05,0.0003990662532608156,14
PNMT,3.8273392,4.3715202501924196e-05,0.0004625399391536402,14
PGRMC1,1.4543537,3.965217361780547e-05,0.000424098710240693,14
H2AFV,1.2091035,3.653667999229081e-05,0.00039429754942774326,14
NQO1,2.1895363,4.413935099941224e-05,0.0004659987320967221,14
GTF3C6,1.3286871,3.9736083071893874e-05,0.00042472529073116395,14
PTS,1.6602018,4.166063843956369e-05,0.00044388166261162825,14
ERMP1,3.5159755,4.8295363876165315e-05,0.000506210874928269,14
RWDD1,1.1696329,4.052911196586785e-05,0.0004325125499354672,14
C12orf45,2.0197718,4.6478287082297656e-05,0.0004886922341778513,14
DERL1,1.8207949,4.7565433715757864e-05,0.0004993402855274599,14
MRPL12,1.9453506,4.978667403033135e-05,0.0005198925384966825,14
THOC7,1.3208139,4.3714275515117125e-05,0.0004625399391536402,14
CDK2AP2,1.8013612,4.945805313310454e-05,0.0005167827290147849,14
C12orf57,1.0070457,4.169856999801895e-05,0.0004440037258106519,14
MAGOHB,2.105415,5.2469647928851944e-05,0.0005441819607859069,14
MRPS21,1.1396228,4.763014626839418e-05,0.0004998631839762857,14
LDHB,1.5818161,5.100037294721873e-05,0.0005310783946049871,14
AC109826.1,4.8238225,6.016507380964207e-05,0.0006150553918467554,14
DAD1,1.024519,4.519219664051603e-05,0.00047591568838918305,14
IGLC3,2.5651004,5.26369498873329e-05,0.0005455797083346826,14
PSMB5,1.0367235,4.729852744055325e-05,0.0004970049839860891,14
BLVRA,1.8528259,6.004170927944751e-05,0.0006143560008974829,14
FKBP3,1.5535109,5.853235727192903e-05,0.000600928618077065,14
CKAP4,1.725443,6.115031992083622e-05,0.000624746536845802,14
GADD45GIP1,1.0214479,5.554404267043302e-05,0.0005727029619455868,14
LINC02303,5.4782386,7.267754699298747e-05,0.0007296251432779984,14
CNN3,1.4913837,6.464278114326179e-05,0.0006558328863660447,14
TMEM87A,1.6741619,6.765939092536235e-05,0.0006839552836128929,14
CBR3,3.0453975,7.537031919157715e-05,0.0007530520929415219,14
TRIB3,2.7452817,7.409266012069642e-05,0.0007420152077014477,14
ETFA,1.7338057,7.021499243866094e-05,0.0007065949779133294,14
IRF2BP2,1.1620157,6.88645807120488e-05,0.0006946727523797981,14
AURKAIP1,1.0546685,7.060945961230382e-05,0.0007101384962087804,14
HDDC2,1.3843391,7.259622594313576e-05,0.0007292452873191725,14
DUT,1.4858834,7.697029650514614e-05,0.0007672492906432766,14
DPM3,1.3144029,8.231030081730508e-05,0.0008151077058497873,14
SNAPC3,2.3371851,9.448357739633658e-05,0.0009232586995555235,14
SELENOK,1.1686195,8.375441012204472e-05,0.0008279376952314993,14
CRYM,7.209874,0.00011107184285713922,0.001065635206313303,14
SCGB1D2,3.2199535,0.00010583756989800538,0.0010221416446729048,14
APRT,1.1550657,9.543395301475838e-05,0.000931592030869619,14
PHYHD1,2.5833757,0.00010670175428207219,0.0010298945439928008,14
KRT7,1.6185604,0.0001035232094945085,0.0010032568534109533,14
GALNT3,2.701365,0.00011706297769799876,0.0011167262044848056,14
TJP1,2.0090685,0.00011280438423979189,0.0010796979680371365,14
SPDEF,1.7103245,0.00010871510772487601,0.0010460651452933363,14
MRPS7,1.476169,0.00011104627158894215,0.001065635206313303,14
POLE3,1.7236195,0.00011717070840170982,0.0011174360905606337,14
CHURC1,1.3936431,0.00011742233949091909,0.001119517535208902,14
UBE2L3,1.016184,0.00010803805215441998,0.0010409952046283829,14
DCXR,1.3653508,0.00011948338102487651,0.0011375509744409261,14
CRIPT,1.7577102,0.00012642978350107755,0.0011978994842646565,14
LMAN1,1.246499,0.00011774828692303268,0.0011223061357446544,14
CAAP1,3.2185674,0.00013972328031242493,0.0013090666326701242,14
GSE1,2.0860188,0.00013488446780881625,0.001267271690413307,14
