names	scores	logFC	pvals	adj_pvals	cluster
EIF4H	2.8372042	1.4485462	0.008770376675522546	0.03654975860773127	14
IL6ST	2.8310425	1.1357843	0.008758993512898938	0.03651322413822313	14
MAPRE1	2.8272483	1.5141217	0.008980440107610545	0.037334276357135016	14
SMIM3	2.8260024	2.9354453	0.009095892057141479	0.03773006622416304	14
PA2G4	2.8222013	1.2781279	0.009072292439989567	0.037660118902189364	14
MMP2	2.8168662	2.3145256	0.009197632706036539	0.03812775190457315	14
CCDC59	2.8083875	1.6630685	0.009413938725190427	0.038921399038391855	14
CYTOR	2.8051293	1.672111	0.00947969585501134	0.03916227105221522	14
SNX9	2.7998939	1.838663	0.009605407336859708	0.03962304359680377	14
GPC3	2.7879765	3.6287086	0.009947065064136989	0.040851537812687494	14
RSL24D1	2.7795813	1.1835979	0.010016533320352171	0.041101608037427476	14
INPP1	2.7777734	3.3437662	0.010201491760580198	0.041768583391311086	14
FAM3C	2.7769983	1.8036971	0.010138390571724847	0.04154572488286171	14
DNTTIP2	2.7764504	2.0851238	0.010182304678374183	0.04171039096450274	14
BZW1	2.7742152	1.1388693	0.010110309004220185	0.04144077652579118	14
NGDN	2.7716455	2.1264377	0.010299598265065145	0.04211885215905267	14
GPBP1	2.7679741	1.4305732	0.010329781336068957	0.042228331111202326	14
MPP5	2.765993	2.8453946	0.01046735562831649	0.04267479945658969	14
RBMS1	2.7646313	1.4175075	0.010363045102934757	0.04233701532247682	14
ID2	2.751708	1.4829711	0.010727963139561666	0.0436365039611979	14
DDX39A	2.7474368	1.6343385	0.010842449735003203	0.04405631042147126	14
PSMD6	2.7432294	1.7974864	0.010987107837864859	0.0445608928645496	14
AK6	2.7404692	1.782368	0.011055525553399908	0.044805870298040874	14
CXCL12	2.7388728	2.5829945	0.011088299122323083	0.044922411023292495	14
DDX10	2.728417	2.5586762	0.011419430475538254	0.046074716417662524	14
UBA2	2.7186496	1.5630898	0.011604531552377069	0.046748449771592517	14
PPP2CA	2.7153633	1.2421072	0.011634821607306185	0.04685359005050507	14
HIVEP2	2.7113233	3.048923	0.01189664383720901	0.04775315114215264	14
CKB	2.7091322	2.123718	0.011902675476570264	0.04777164510705316	14
ITGB1	2.6976407	1.1619567	0.012103849159115153	0.048486230102219204	14
LYAR	2.6932573	2.1742892	0.012361082390021498	0.04938102244446297	14
KPNB1	2.6894794	1.2296821	0.01237175390375559	0.0494118835062951	14
TP53RK	2.6889796	2.1430507	0.012491834920002274	0.04983214022975693	14
PITPNB	2.6874554	1.8460325	0.012510791609902344	0.049895893149552256	14
RPL13A	10.158274	1.2856599	1.246102849853727e-13	9.145631441344389e-12	8
TOMM7	9.137088	1.2836066	9.648383913267884e-12	5.194485470865459e-10	8
RPL27A	8.915247	1.1277657	1.2818323038345656e-11	6.738861646224947e-10	8
RPS15	8.810968	1.0405223	4.006992972797858e-11	1.9148223818715715e-09	8
RPS2	8.2520275	1.1188062	2.222123276023787e-10	9.304898477042926e-09	8
POLR2L	7.7703085	1.6782603	1.3487975286751082e-09	4.859293008516842e-08	8
ATP5MC2	7.7263327	1.0857723	6.371820124533013e-10	2.412158225699343e-08	8
IFITM2	7.4664555	1.9681667	3.3892886528078972e-09	1.1425138764203988e-07	8
STC2	7.3983045	3.6045675	7.014201884364759e-09	2.2173736607302393e-07	8
MUC1	7.3387346	3.0625381	8.162970524086939e-09	2.551670031205965e-07	8
CRIP1	7.2920017	2.7219203	8.327153494114226e-09	2.593324562173494e-07	8
EEF1D	7.216555	1.0002651	5.9684993441655465e-09	1.901134249787812e-07	8
CA12	6.8419175	2.9404273	3.8667311391583445e-08	1.0433952464884152e-06	8
POLR2J3.1	6.840417	2.4602842	3.742592583493031e-08	1.0139765576974132e-06	8
FASN	6.6224737	3.2355812	8.121075952655713e-08	2.075824642443425e-06	8
ZFAS1	6.543297	1.4581841	7.516144893644109e-08	1.9317932251166057e-06	8
SMIM22	6.459746	1.8925506	9.695777510338116e-08	2.4341771966635535e-06	8
SLC7A2	6.3807926	3.4791894	1.7452351834997472e-07	4.181209520697502e-06	8
RPL17	6.121851	1.476712	2.9168290072247216e-07	6.621382629461244e-06	8
KRT19	6.0206647	1.9047905	3.5850563222734553e-07	7.974761994071203e-06	8
COL1A1	5.8956285	2.551687	5.704390295539731e-07	1.2040966324902337e-05	8
CLIC6	5.84495	4.5949244	9.911826050166055e-07	1.969505672681396e-05	8
HSPB1	5.6369095	1.4714626	1.242744719210335e-06	2.422016306044965e-05	8
ZNHIT1	5.631161	1.5897274	1.617008597664747e-06	3.081595759901891e-05	8
SLC40A1	5.5925403	2.6634905	2.0039783517251366e-06	3.729822642308018e-05	8
FXYD3	5.4136786	1.3469329	2.664495412002559e-06	4.812592386320831e-05	8
ADIRF	5.3962975	1.5960774	2.8757847143985653e-06	5.1416148776994824e-05	8
COL1A2	5.370499	2.1801004	3.0012537277325026e-06	5.345993164199462e-05	8
H2AFJ	5.3644395	1.5489815	3.471845070781261e-06	6.103955820231604e-05	8
ZNF552	5.280287	3.1027021	5.643002069356022e-06	9.511152382325142e-05	8
MALAT1	5.1451335	1.1987939	7.40946226805919e-06	0.00012224337133938677	8
MTA1	5.110533	2.3161361	9.253089069854771e-06	0.00014913880850168134	8
KRT7	5.1087694	1.6874056	8.05564934677106e-06	0.000131481525420948	8
DEGS2	5.045425	2.242188	1.1158076360293328e-05	0.0001762019958571556	8
MS4A7	5.037843	2.9637613	1.1833952064008085e-05	0.00018539121260107203	8
FKBP5	5.036984	2.5759315	1.1683830408624828e-05	0.00018346786317213735	8
C19orf70	5.008325	1.4555997	1.1571588205246581e-05	0.00018204626641284033	8
KRT18	4.9808564	1.3034081	1.0562623046052857e-05	0.00016825615127140066	8
MIDN	4.953638	1.7249669	1.4432398527932663e-05	0.00022063677257310368	8
ZG16B	4.925304	2.03646	1.585813516401327e-05	0.0002395935637550311	8
UQCR11	4.8892145	1.037084	1.6072206527406777e-05	0.00024228219287000032	8
AZGP1	4.7706413	2.067881	2.562736110678083e-05	0.0003653069778506315	8
C1orf21	4.6643734	2.0450625	3.700934791006093e-05	0.0005079093855365604	8
KDM4B	4.6384063	2.4436405	4.098162959426924e-05	0.0005574066659454114	8
SREBF1	4.6190867	2.238661	4.2714447469373564e-05	0.0005779316398960506	8
CYB5A	4.51746	1.3718275	5.418021221526908e-05	0.0007148931935139025	8
RPL36A	4.4849234	1.0577837	5.9348440124048265e-05	0.0007757271020401334	8
PGR	4.465115	3.157051	7.036880827285139e-05	0.0008994817828809864	8
SIM2	4.447304	5.254298	7.629162592833606e-05	0.0009667160654561088	8
DLG5	4.4323025	2.6990123	7.744852639694456e-05	0.0009795252729562281	8
EVL	4.416419	1.7230749	7.71635950259918e-05	0.0009762897550987516	8
NPDC1	4.400869	1.8877468	8.279655987006341e-05	0.001039715243205465	8
TMSB4X	4.3934956	1.0876565	7.477639481969728e-05	0.0009496687083102866	8
GNMT	4.3576617	4.3075843	9.933907573866553e-05	0.0012213826757150224	8
SCGB3A1	4.3353405	3.0035806	0.00010358709216189926	0.0012689607955450194	8
NINJ1	4.283272	1.1792614	0.00010914284868880893	0.00132636242314179	8
MAPT	4.2716804	2.711921	0.00012641200029792386	0.001507459536135113	8
SPDEF	4.264264	1.5882102	0.00012037024070752825	0.0014465561603623093	8
TCEAL4	4.260837	1.3479956	0.00012096197663467863	0.0014520490104635204	8
S100A14	4.203275	1.3443409	0.00014131591437690577	0.001664282684029423	8
TMC5	4.20201	2.9229474	0.00015681522619037777	0.001826932789736527	8
ZNF652	4.1886864	2.1014793	0.0001598066271888519	0.001857911293775141	8
IL6ST	4.184817	1.5497364	0.000156036365206297	0.0018184905230661597	8
TIMM13	4.1600604	1.101142	0.0001623340427077714	0.0018827268763697653	8
SERINC2	4.127703	1.505362	0.0001844818200292685	0.0021075288574937652	8
TMEM141	4.1245613	1.423732	0.00018622806289308568	0.0021253063822718565	8
ADAM15	4.1033382	1.8873911	0.00020440328526368632	0.002307603699437665	8
NFIC	4.0796614	1.3620653	0.0002122684366825633	0.0023827629299765242	8
GJA1	3.9876854	2.6437728	0.000294440093731053	0.003157774579930454	8
TSTD1	3.9487	1.1137356	0.00030716340111340947	0.0032842102762973757	8
UQCC3	3.9390574	1.3941766	0.0003253645786076592	0.0034622631126521248	8
GREB1	3.9388182	3.1063085	0.0003427023910811937	0.003622622407580939	8
PAFAH1B3	3.9346268	1.3790882	0.000330084909312009	0.003509153072340442	8
TRPS1	3.881043	1.2298387	0.00037535234282557513	0.003908628665232107	8
MCCC2	3.8729568	1.9225515	0.000405775254572419	0.00419159464539991	8
ELOVL5	3.8702378	1.4413692	0.0003977206806050224	0.0041192713532092985	8
AP2A1	3.8523161	2.1279507	0.00043615356616022476	0.004468242749719028	8
CRACR2B	3.8448126	1.79557	0.00043963296044408366	0.004499764762360393	8
RUNX1	3.7954288	1.5676843	0.0005038736738488688	0.00504394134256822	8
COL3A1	3.7800045	1.8476921	0.0004942083384412541	0.004964433027750256	8
ATP5F1D	3.7582796	1.0095531	0.0005471036506528203	0.005414695646664575	8
FN1	3.746409	1.514261	0.0005409400173225647	0.00535843742499	8
AC004951.1	3.7435136	2.8719776	0.0006046150536874838	0.0059261816235335755	8
GATA3-AS1	3.7431414	1.9016093	0.0005896450603259908	0.005787908975239701	8
TBC1D9	3.733346	1.5383046	0.0006013904071518613	0.005898022118795492	8
UFC1	3.722896	1.029093	0.0006057903382406966	0.0059342329833327115	8
LGALS1	3.6833913	1.0992634	0.0006527503850244659	0.006349739171724365	8
PGGHG	3.6737285	2.4333916	0.0007360030819958261	0.00705322267806343	8
S100A16	3.665019	1.0012857	0.0006950422843939296	0.00670667815329597	8
NME4	3.6602757	1.3506488	0.0007425229318290635	0.007105552541078065	8
LAMA5	3.6258693	2.8490267	0.0008514315617571695	0.008020153826343251	8
SEMA3C	3.6128826	2.120381	0.0008719434643909649	0.0081953281631791	8
RARRES3	3.612512	1.4240892	0.0008435410772805998	0.007965431101652196	8
THSD4	3.5959995	1.8070353	0.0009050628360433523	0.008453554047265409	8
WASF2	3.5706694	1.1681492	0.0009545814464446721	0.00884464538541457	8
CRIP2	3.5494256	1.3422749	0.0010161683664912983	0.009340450309806696	8
HILPDA	3.544293	1.7592489	0.0010522793718361926	0.009638039981091681	8
LUM	3.5317543	1.5879823	0.0010200635188112107	0.009373685064232005	8
GATA3	3.5103068	1.1313789	0.0010938243884471332	0.009972265238626064	8
PTPRF	3.4939137	1.2703725	0.0011943649789634423	0.010763083223915318	8
ANKRD30A	3.4650292	1.4068924	0.001279362638730844	0.011449066773124664	8
SLC38A1	3.4615293	1.614411	0.00133419088039803	0.011888973517383189	8
GREB1L	3.444451	3.687762	0.001428644810913101	0.012603412836095822	8
CENPP	3.4351687	2.777364	0.0014561852517464557	0.012812001434781325	8
NOS1AP	3.432648	3.1893864	0.0014726897261406913	0.012934141425631037	8
ELF3	3.4270716	1.0380559	0.0013943785608798965	0.012349841909287724	8
CLDN7	3.379504	1.2340876	0.0016454450918810188	0.014272012885125744	8
KHDC4	3.356487	1.6864079	0.0017865164386170137	0.01530563163924732	8
HIST3H2A	3.341132	1.7117662	0.0018682321174074835	0.015908193310475858	8
BATF	3.3405778	1.8479462	0.0018591371181571324	0.015846840681094886	8
CITED4	3.3403993	1.7974293	0.0018596735684690334	0.015847385965452196	8
CIRBP	3.3370223	1.0050315	0.0018626107422132954	0.01586435421649978	8
LAMTOR2	3.3357754	1.0415907	0.0018585207983572917	0.015845614158033025	8
SBSPON	3.3346941	3.9474242	0.0019403241908456533	0.016446755222033763	8
RAB25	3.3030238	1.3614973	0.0020614493034531887	0.01730740202431124	8
C9orf116	3.295241	2.56679	0.0021448274087841	0.017940063869832292	8
HAGHL	3.2823992	2.3374033	0.0022204184863550444	0.018466416179229988	8
SUGP2	3.2648816	1.7019147	0.0023078063373533474	0.019098478253434154	8
GTF2I	3.2625873	1.1948164	0.0023006565935494976	0.019053413038084863	8
ARHGEF12	3.2118928	1.6361235	0.0026676373162832375	0.021581095809323703	8
NFIX	3.2026236	1.7201444	0.002731025649519729	0.022019550795803183	8
TSC2	3.177202	1.9130455	0.0029533147068938545	0.02354578763582761	8
ARHGAP35	3.170414	1.8184431	0.0029949153257132935	0.02384911085938974	8
TIMP1	3.1599643	1.1639359	0.003004175851661944	0.0239171759412754	8
BNIP3	3.1593518	1.3729606	0.003041719511345265	0.02417590382228236	8
METRN	3.1563907	1.5817571	0.003076612613436864	0.02443008136062639	8
DCXR	3.1509335	1.0574062	0.0030965601508770994	0.024571025318327132	8
RAB11FIP1	3.1423256	1.3264624	0.0031880726936407504	0.025166191154955147	8
LINC00504	3.1153069	3.082975	0.0035184244482656174	0.027389727143772236	8
SPINT1-AS1	3.0985913	1.2627907	0.0035784194578961735	0.02777042272959175	8
PPP1R13L	3.079326	2.3927104	0.003862108178724165	0.029642784993727054	8
TMEM101	3.0642283	1.8202659	0.003996861104625737	0.030537293464749853	8
CYB561D2	3.0628562	1.8561965	0.004009178167020904	0.030610481425005266	8
HIST1H2AC	3.0460718	1.4255415	0.004150646545956954	0.031468543353965234	8
EPPK1	3.0337198	2.0992992	0.004343162691648347	0.03269165615811877	8
MKNK2	3.0285516	1.5526155	0.004373711389432884	0.03288470157206195	8
AL391421.1	3.0241914	3.978253	0.0044989271374144555	0.033639336161400996	8
LTBP3	3.020078	1.3382978	0.004436207925010385	0.033272551433983305	8
PILRB	3.0131648	1.5845938	0.004552769927514837	0.0339871925525874	8
FSTL3	3.011868	2.3715475	0.0046051430436420395	0.03434758790900548	8
ZBTB16	3.011446	2.8048708	0.004631426565099877	0.03448228155827192	8
KLHDC9	2.982928	2.4121735	0.004984841668784156	0.03664984094973463	8
LAGE3	2.9800842	1.0770247	0.004922357457432228	0.03626994540415957	8
TCEA3	2.9733918	1.3967514	0.005042385127402214	0.036991828424802635	8
HOOK2	2.959094	1.1723534	0.005230706306259401	0.038131519282383515	8
SLC4A7	2.9401133	1.3165945	0.005484920041581094	0.039725697066437374	8
TSPAN1	2.938854	1.7844336	0.0055307788083885905	0.039961623511405295	8
HIST1H2AE	2.9376497	2.1844347	0.005587966038076842	0.040246074486393675	8
TMEM134	2.9336884	1.035973	0.005562048552140282	0.040128343834660615	8
KCNMA1	2.93276	1.9619296	0.0056553179618098245	0.040609081515106685	8
PCBD1	2.9322941	1.1275222	0.005618061091818008	0.04041943094823419	8
UGDH	2.9265356	1.3939013	0.005699361482233104	0.040846641768286444	8
WWC3	2.9166281	2.0067132	0.005902266248971424	0.04202248190548727	8
GEMIN7	2.9041283	1.9774293	0.006103197087462643	0.043178091860490306	8
GNA11	2.8839467	1.9186727	0.0064256115658924496	0.045173221029469426	8
HSBP1L1	2.8786228	1.436157	0.0065010062768269565	0.04563630212035432	8
DNAJC1	2.8761585	1.156754	0.006495303439114306	0.045605813826948484	8
SIGIRR	2.8719068	1.3232715	0.0065838721808503435	0.04610222480540739	8
EPHX2	2.8676374	2.0155644	0.006705394060842396	0.04677737566445815	8
RDH13	2.8674397	2.1113737	0.006722137036673405	0.04686493418147219	8
PLIN5	2.8619905	2.1306348	0.0067814461485405765	0.04719993468939603	8
PLOD3	2.853583	2.2091384	0.006978601433755153	0.048371413657694075	8
HIST1H1C	2.845962	1.4053408	0.007025969056040691	0.04866956383904602	8
QTRT1	2.837324	1.3887169	0.007207554691747359	0.049783482684493036	8
COX6C	23.193645	3.980764	3.0643862506747548e-27	6.046034072581291e-25	9
ADIRF	21.350685	3.8304846	1.3417257771812752e-25	2.0643497381851904e-23	9
RPS4X	19.51208	1.4335426	5.538206578927735e-26	8.905788120786442e-24	9
SMIM22	16.799953	3.1840281	2.9425179208046425e-20	2.2278779589550454e-18	9
NUPR1	15.991815	2.425903	9.407610537931017e-21	7.69611378177425e-19	9
RPL41	15.859994	1.2643522	1.0262601989189137e-20	8.334574656643896e-19	9
RPS15	15.283563	1.0608275	4.075651326375608e-21	3.505164644563186e-19	9
XBP1	14.742299	1.958394	3.1361083119757876e-22	3.112077186153251e-20	9
RPL13A	14.40854	1.1320758	6.446466903723308e-24	7.891275416707427e-22	9
RPL7	14.3455	1.4936059	3.5938512674182944e-20	2.696674840279128e-18	9
MZT2B	14.342711	1.9857242	1.5056428425216366e-18	9.33470731626954e-17	9
AGR3	14.2743435	2.770149	9.64260992226298e-19	6.21966883466582e-17	9
COX7A2	14.254937	1.6225039	5.359548727118831e-19	3.609731402736801e-17	9
MIF	14.094248	2.0366104	3.620505115094201e-18	2.1417171440101343e-16	9
MT-ND5	13.903422	2.401699	1.3474840258023185e-17	7.39704774295181e-16	9
RPS20	13.311509	1.1988465	7.779872147481726e-21	6.459027022244668e-19	9
CD24	13.309699	2.4915445	1.0432966039743793e-17	5.851707590953956e-16	9
FABP3	13.269296	8.613136	3.101285472891713e-15	1.205332746770115e-13	9
RPS15A	13.246309	1.0178056	9.01155892589787e-18	5.088496598207751e-16	9
MGP	13.056084	3.569353	1.1559785640083347e-16	5.491880597082656e-15	9
MALAT1	12.934416	1.8328065	1.5523872572661442e-16	7.201745642595262e-15	9
UQCR11	12.854594	1.7822689	1.9208923248392683e-16	8.813768736995062e-15	9
COX6A1	12.708533	1.7538519	2.652586629808539e-16	1.1878559165608572e-14	9
TSTD1	12.646215	2.3387246	7.914204751572725e-16	3.3181292696562593e-14	9
GSTM3	12.552033	3.155606	2.8555869803620478e-15	1.1176107690586165e-13	9
EEF1D	12.431019	1.4005929	4.813719777925859e-16	2.0860074298631943e-14	9
RPS2	12.429937	1.0895816	5.879474577628981e-17	2.9345752501228226e-15	9
AZGP1	12.23924	2.6746945	1.1838994264801552e-15	4.8782764942961774e-14	9
S100A14	12.1570635	2.3929207	1.853505952023866e-15	7.445322531357185e-14	9
NDUFA4	12.097724	1.5492532	1.2980261287281103e-15	5.3223831764877196e-14	9
MAGED2	12.075448	2.7081356	7.355280691848901e-15	2.664184337854255e-13	9
CD9	11.921105	2.1719716	3.522091481734143e-15	1.3516529792774013e-13	9
ELF3	11.32696	2.323524	1.9958670694277386e-14	6.810109600780852e-13	9
STC2	11.27432	3.633272	1.2533364842861946e-13	3.797485006273103e-12	9
GPX4	11.123373	1.522359	1.219994452946785e-14	4.271381414017549e-13	9
HSPB1	11.1120405	1.7700238	1.8631294963801844e-15	7.475027085895666e-14	9
CRABP2	11.11173	2.4994478	4.483370762428628e-14	1.4628087426324768e-12	9
MT-CO1	11.08868	1.5330824	3.18851370176808e-17	1.6427947476344575e-15	9
TCEAL4	10.860004	3.3555174	5.197643212504206e-13	1.464992865467257e-11	9
UQCR10	10.827594	1.3945088	2.5782334040529283e-14	8.673673681578663e-13	9
KIF22	10.826917	3.455005	5.900664296361263e-13	1.649284843035443e-11	9
MT-CO2	10.67242	1.5132854	3.191925543004344e-16	1.4180182071246185e-14	9
KRT18	10.609641	2.1973038	9.704973837765099e-14	3.0001338939399002e-12	9
HEBP1	10.47174	3.2000237	1.4743704651915764e-12	3.909237926718629e-11	9
SCGB2A2	10.463521	2.9945664	9.113294703495524e-14	2.8302686819439198e-12	9
KRT19	10.444568	2.0410755	2.7974060334829623e-14	9.36405147395729e-13	9
MT-ND1	10.027157	1.3284038	2.2391723514084347e-14	7.593941338583448e-13	9
POLR2J	10.01615	2.0259109	2.1426101978181334e-12	5.575274526378434e-11	9
C4orf48	9.920195	2.8592153	5.207842657291786e-12	1.2815572308747163e-10	9
MT-ND4	9.7480135	1.2968421	2.2415032749718794e-14	7.594167812710284e-13	9
STUB1	9.642525	2.3166509	8.882135196399154e-12	2.1143768390519802e-10	9
SMIM14	9.511867	2.169915	9.21746493598035e-12	2.1895395992756156e-10	9
TBC1D9	9.486848	2.9273896	1.8013540298153522e-11	4.0768701426475524e-10	9
GATA3	9.397884	2.4212883	1.063158144972038e-11	2.4936634503851135e-10	9
NME3	9.389532	2.4185734	1.9453341230702758e-11	4.3761537103890084e-10	9
SUSD3	9.366237	3.5241292	3.106048184593187e-11	6.735981355710529e-10	9
H2AFJ	9.202114	2.4709282	2.8625050462580525e-11	6.271148383836795e-10	9
NENF	9.129429	2.489347	4.904374958863287e-11	1.032628000597825e-09	9
DHRS2	9.126248	5.238732	7.88748201237585e-11	1.623030884522076e-09	9
CIRBP	8.995093	1.1910638	6.7594085169624045e-12	1.6369481665518846e-10	9
ATP5MC2	8.897336	1.2815585	2.2373937882134632e-11	4.973122932436565e-10	9
UQCRQ	8.807739	1.2613144	2.946789529818686e-11	6.430596461915975e-10	9
NME4	8.758506	2.381917	1.2592326739382953e-10	2.524562051199304e-09	9
SLC25A6	8.722172	1.2819358	4.631173415763567e-11	9.80026419798901e-10	9
KRT8	8.720123	1.6887963	2.8317025277846666e-11	6.211781195842087e-10	9
PLA2G16	8.690906	2.4196835	1.3775732578377028e-10	2.7421474564471446e-09	9
SRARP	8.618461	3.924496	2.8594442814063817e-10	5.464878669096949e-09	9
CRIP1	8.497799	2.5033462	2.242793832697032e-10	4.358374735949661e-09	9
MINOS1	8.35737	1.692585	2.37591288406987e-10	4.609051130398352e-09	9
SRP9	8.261105	1.5038441	2.652008455085201e-10	5.100402270184216e-09	9
ATP5ME	8.051398	1.583265	7.146259475064737e-10	1.2879779100115331e-08	9
CLDN3	8.0364065	2.5340543	1.0965028309452037e-09	1.926548006953016e-08	9
MT-CYB	8.013323	1.0913764	3.4476457335986525e-11	7.417414082785914e-10	9
ANKRD30A	7.982262	2.8163838	1.3000705959795685e-09	2.2652294992078288e-08	9
MRPS30-DT	7.8506265	3.508404	2.3246092771677125e-09	3.931907199469604e-08	9
SPINT2	7.7886076	1.881873	1.8127233997835663e-09	3.0989070108124665e-08	9
SELENOM	7.726706	1.8494793	2.168305073542336e-09	3.674942924289212e-08	9
MT-ATP6	7.6311836	1.0090338	1.0590847439761693e-10	2.1412152741232484e-09	9
MESP1	7.5877137	4.5967746	6.332879754661697e-09	1.0114815231005143e-07	9
MT-ND2	7.3801656	1.0227362	7.479181862114861e-10	1.3414932558138745e-08	9
HCFC1R1	7.35284	2.3162808	9.499029680261534e-09	1.4805155878515435e-07	9
PVALB	7.256272	6.258148	1.7581314780502302e-08	2.642002146294031e-07	9
SNRPD2	7.196028	1.1541545	8.840077659751246e-09	1.3861853426167207e-07	9
TCEAL3	7.168242	3.1023736	2.010971414207729e-08	2.997777431286286e-07	9
IER3	7.150498	1.7962207	1.109877818699429e-08	1.7107726064796666e-07	9
SELENOW	7.126117	1.7130611	1.5541341862388556e-08	2.3554999882800476e-07	9
NDUFB4	7.0652	1.1886939	1.2693605740829074e-08	1.9440923751285298e-07	9
RMND1	7.013033	3.756938	3.388609564238245e-08	4.903250793533865e-07	9
CTHRC1	7.0000916	2.589998	2.500995550902484e-08	3.6759812345670556e-07	9
SNRNP25	6.997119	2.4463902	3.02247277442966e-08	4.4038557483555705e-07	9
S100A13	6.987606	1.7310876	2.2152551120804417e-08	3.280435837275501e-07	9
LAMTOR4	6.9080076	1.4256109	2.7818030775794374e-08	4.0726519871275384e-07	9
PDCD4	6.850438	1.8849165	3.720800507668608e-08	5.353728592181702e-07	9
CLDN4	6.7118993	1.6355833	4.3142450240874605e-08	6.149770180744476e-07	9
ABHD11	6.6187644	2.920001	1.0389419535542609e-07	1.3966794414494373e-06	9
TMCO1	6.574829	1.4118887	7.850386019801584e-08	1.0786964256049363e-06	9
NDP	6.5506234	6.2899733	1.449482298394316e-07	1.9050582198449748e-06	9
MTDH	6.5447536	1.2775275	8.3344787922853e-08	1.1388466190342972e-06	9
GTF2H5	6.538924	2.139578	1.1996385155546985e-07	1.596075979778665e-06	9
FAM173A	6.526217	2.5738811	1.3390412209330078e-07	1.7703106657987392e-06	9
C15orf48	6.4703555	2.0345101	1.046630472394318e-07	1.4053255674370624e-06	9
RAMP1	6.446007	4.2048635	1.8942672786206218e-07	2.4473533882940093e-06	9
AR	6.409264	2.4976277	1.8092215769949815e-07	2.342976869265972e-06	9
SNHG8	6.303045	1.7933213	2.3132769205839052e-07	2.93233640186337e-06	9
FSIP1	6.291271	3.6828294	2.946787145914595e-07	3.662029924458e-06	9
ESR1	6.2151666	2.5736775	3.3320121041614013e-07	4.102753964231922e-06	9
ELOC	6.2134113	1.484245	2.7887060125813236e-07	3.475882139278713e-06	9
DYNLT1	6.2116694	1.409191	2.6293998426784764e-07	3.290772392659656e-06	9
COPS9	6.1761785	1.8377454	3.556194739690965e-07	4.359588003069249e-06	9
COX17	6.174207	1.407412	2.98423516533209e-07	3.705821239555854e-06	9
TCEAL1	6.1528583	3.1770227	4.516260162419082e-07	5.437181698050912e-06	9
TUFM	6.123257	1.3836918	3.550620325998369e-07	4.354345753356903e-06	9
SEM1	6.101847	1.0659553	2.9988980931930084e-07	3.7226514042852217e-06	9
MRPL51	6.0910025	1.4821442	4.2184988157887034e-07	5.108038584128842e-06	9
ELOB	6.075665	1.3121843	4.451062889884569e-07	5.368324357771245e-06	9
NDUFA1	5.9169865	1.1904457	6.48338946485953e-07	7.587556386631315e-06	9
SCOC	5.9114604	2.1569123	8.563309449693795e-07	9.819554265031782e-06	9
MSI2	5.890019	2.5151613	9.630073591199528e-07	1.0901191303490496e-05	9
RBM3	5.8594875	1.3467185	8.347527810886824e-07	9.585225275760185e-06	9
NDUFB10	5.8307133	1.4799147	9.871963099339073e-07	1.115618309686428e-05	9
SNCG	5.819416	3.3259225	1.2406054742296808e-06	1.376030033437094e-05	9
IRX3	5.806273	2.5895524	1.2518570970167602e-06	1.3880508724310462e-05	9
POLR3K	5.8009453	2.308665	1.2404617135682273e-06	1.376030033437094e-05	9
NDUFB9	5.7100916	1.1465895	1.1789498257563679e-06	1.3150367843596387e-05	9
MRPS34	5.7100754	1.670725	1.504956629053876e-06	1.6463715034277903e-05	9
NUDT16L1	5.6459503	2.2279408	1.9585256104937837e-06	2.098751038388882e-05	9
CYHR1	5.566776	2.2257218	2.5543650220127157e-06	2.688294860474694e-05	9
ARL6IP1	5.473485	1.5872372	3.05884770749217e-06	3.1704824152346994e-05	9
KNOP1	5.4734187	2.1923747	3.407391653685792e-06	3.499305678391768e-05	9
MARCKSL1	5.4594913	1.26911	2.6632655900755654e-06	2.7923910958650998e-05	9
FLYWCH2	5.4345675	2.0348594	3.7769335594103045e-06	3.857555679542662e-05	9
COA3	5.4040084	1.8925077	4.130356160194123e-06	4.192986560807236e-05	9
CYB5R1	5.4012303	2.65598	4.4432673238583455e-06	4.479459853006696e-05	9
TP53TG1	5.3780217	2.3915648	4.645174080480169e-06	4.673178879225715e-05	9
TRPS1	5.3107896	1.510398	4.7258511055741155e-06	4.745801554852138e-05	9
NDUFAB1	5.2847137	1.3572035	5.4979540527422926e-06	5.472014150831728e-05	9
BEX3	5.28285	1.7077912	5.639138094324718e-06	5.599240107215671e-05	9
UBE2I	5.277646	1.0754801	4.929169529995649e-06	4.939625790426772e-05	9
BST2	5.2065563	1.3605834	6.049386381638282e-06	5.967719665486165e-05	9
GADD45B	5.2000866	1.4970529	6.60205736983224e-06	6.478630960840936e-05	9
GATA3-AS1	5.174474	2.6669178	8.764533637056789e-06	8.442596861588793e-05	9
ARL6IP4	5.1688585	1.1110755	7.333759241966894e-06	7.154788212181838e-05	9
MZT2A	5.1293035	1.371834	8.832968955617796e-06	8.498755356866796e-05	9
ZG16B	5.1099424	2.3635716	1.0525510349692492e-05	9.992531634277834e-05	9
LSM4	5.0849175	1.2675409	9.69977935384326e-06	9.263675948384303e-05	9
BCL7C	5.056859	1.9011489	1.2151922914163708e-05	0.00011378772933109016	9
FKBP4	5.0311775	1.623919	1.2592649665802221e-05	0.0001173902341413764	9
AURKAIP1	5.025156	1.0933831	1.1504451629269088e-05	0.00010832981810705066	9
AKAP1	5.0114994	2.802548	1.4815216758303363e-05	0.00013618351681470394	9
