group	gene	logFC	pvals	adj_pvals
28	EXOC4	1.3590472	3.3083796831780036e-27	3.4842147460399966e-26
28	HIVEP2	1.9751335	3.504787430612453e-27	3.6878135054095037e-26
28	ZFP36	1.0140085	3.613875358807586e-27	3.800925987537424e-26
28	BMS1P6	2.1971402	4.1354373334798396e-27	4.345661454518336e-26
28	RBM4	1.1752237	4.3013903944343756e-27	4.516082267940605e-26
28	RQCD1	1.2390369	5.540261384973035e-27	5.806592092217357e-26
28	PRDM16	3.715411	7.323704185216126e-27	7.655639554100268e-26
28	PAN3	1.2122542	7.096118390379854e-27	7.420982227490816e-26
28	LOC155060	2.9804044	8.473768730564517e-27	8.830811622174798e-26
28	PRKAB1	1.8375812	8.457656302249625e-27	8.821708058478163e-26
28	MVP	1.3652945	1.4292625426373853e-26	1.4798126507471145e-25
28	TMBIM1	1.3654442	1.4739637274612475e-26	1.5247746742945785e-25
28	CD248	1.645402	1.4923462882277847e-26	1.5431234835946358e-25
28	DAZ2	7.0459414	1.7972688167073902e-26	1.8520154368457845e-25
28	ACSL4	2.213784	1.7732340977890622e-26	1.828824489729237e-25
28	PAM	1.2722788	1.7881823326174789e-26	1.8434464159143208e-25
28	SPIN1	1.0168233	1.7165533684114503e-26	1.7711305829291052e-25
28	TRO	1.6257205	2.214736704897893e-26	2.2753375331204e-25
28	NICN1	2.3778927	3.2456626445204597e-26	3.3216308715873275e-25
28	CRYBG3	3.1465352	5.60191573083398e-26	5.701319937632181e-25
28	FGF5	1.5274545	6.609518263141975e-26	6.703979995740739e-25
28	BHLHE40	1.5388545	6.940959137503458e-26	7.031212185161805e-25
28	BCL2L2-PABPN1	1.6640522	7.088752715088996e-26	7.174849711670906e-25
28	UBE2V1	1.4560986	7.269828530039147e-26	7.351902281308512e-25
28	SCUBE1	2.1385977	8.265505146151442e-26	8.351756932002705e-25
28	SLC19A2	2.5983012	9.00751050024188e-26	9.082319925560078e-25
28	ZNF410	1.8821273	9.149637322217792e-26	9.221739394668474e-25
28	CYTH3	1.9590853	1.0865771057628649e-25	1.0923776645031713e-24
28	ANKRD20A12P	2.286321	1.2777674018811362e-25	1.2797471922441847e-24
28	ZFP106	1.5270275	1.370236805759731e-25	1.3717854199813936e-24
28	FKBP5	1.9328407	1.444229462308558e-25	1.4440483298509104e-24
28	KDM5D	2.2404764	1.610565439501225e-25	1.6096771860932512e-24
28	SLC44A2	1.3535178	1.611225146760565e-25	1.6096771860932512e-24
28	MAGI2-AS3	2.7523186	2.1000478077246425e-25	2.0910426068838583e-24
28	ANKRD10	1.0858868	2.0428017010145752e-25	2.0357370117985665e-24
28	GALT	2.0242724	2.5876374680194225e-25	2.5733274562420174e-24
28	ZBTB20	1.4291198	3.25971780915874e-25	3.2336238424574686e-24
28	SUMO1P3	2.0164685	3.569703568700044e-25	3.5381931310650215e-24
28	JAG1	1.2104816	3.7161915985526537e-25	3.678814340338734e-24
28	MLL	1.6185472	6.039942306493673e-25	5.95945957691457e-24
28	CTDSP2	1.0462232	6.07345715038185e-25	5.990056687244648e-24
28	PCDHB10	2.2452939	6.9891323316553115e-25	6.88464077331961e-24
28	GPHN	3.1483257	8.38740456372286e-25	8.248419200269722e-24
28	HERC2P9	2.1641839	9.670496026776631e-25	9.498531970119783e-24
28	EPHA3	2.9953985	1.0672983942564626e-24	1.0474589944781215e-23
28	ZNF483	2.579682	1.1188925590960394e-24	1.0976436971246913e-23
28	PPP1CB	1.0338786	1.2330061818880711e-24	1.2085987234515161e-23
28	ZNF532	1.4207302	1.2670800251995767e-24	1.2414892651658453e-23
28	ATPBD4	2.306193	1.4368312989301096e-24	1.4072356337637766e-23
28	LEPR	2.9744256	1.5333859775888194e-24	1.5011867550549242e-23
28	TMEM91	1.8434315	1.70531694812568e-24	1.668141736127685e-23
28	CDK2AP1	1.83591	2.0192391769584222e-24	1.970385287446536e-23
28	RBMS2	1.8360509	2.1174437540427763e-24	2.065371218003306e-23
28	ARNT	1.2832499	2.6410345228029432e-24	2.569797505365256e-23
28	XKR9	1.7947015	2.964991045751886e-24	2.879159189656836e-23
28	PPIC	1.0229295	4.143745887226294e-24	4.010763674010169e-23
28	LOC100506123	2.1532166	4.574683740232992e-24	4.41358253389078e-23
28	XG	3.0186505	4.664856284485271e-24	4.493329349820146e-23
28	WBP1L	1.2971631	4.6455555657398316e-24	4.478345524619087e-23
28	CYP1B1	2.8627846	5.296114480497635e-24	5.0870349409663434e-23
28	MRPS24	1.4126409	5.1215619695265324e-24	4.921349844321658e-23
28	RPL36A-HNRNPH2	1.5542608	5.6126173667721296e-24	5.386716274522031e-23
28	ZEB1	1.5827824	5.823437297243994e-24	5.586809058892282e-23
28	POFUT1	1.8084612	6.946923335597357e-24	6.656633229867066e-23
28	CHMP1B	1.3773513	7.6136195687335e-24	7.283797569015964e-23
28	GSG1	1.6200337	8.005380306855398e-24	7.646353067055133e-23
28	SESN1	1.7477442	9.317036951860899e-24	8.874375658210159e-23
28	CENPC1	1.792654	9.943599401803173e-24	9.459867418175278e-23
28	SCP2	1.0521568	1.0734085093229332e-23	1.0187583856141509e-22
28	FUBP1	1.1078883	1.1807343712143337e-23	1.118400948765672e-22
28	CD40	1.8381141	1.2852827747526213e-23	1.2169480650735726e-22
28	PCDHB2	1.3314015	1.3231540514756381e-23	1.2523100692181574e-22
28	ALDH2	1.3471162	1.5748306299921522e-23	1.4858076598628132e-22
28	LOC100129269	3.1648285	1.789242490982202e-23	1.6841130522165026e-22
28	GATM-AS1	1.5759277	2.0015129012762524e-23	1.8824295737248968e-22
28	SPATA20	1.271319	1.9657253679337756e-23	1.849498569035095e-22
28	TIMM10B	1.7210801	2.1595833716787005e-23	2.0287021013526896e-22
28	PCDHA3	4.44672	2.4836354162707106e-23	2.3303690957609487e-22
28	LOC100289511	2.1192694	2.725515221233459e-23	2.550858067148018e-22
28	PLBD1	1.4283855	2.694776596408818e-23	2.523530613011344e-22
28	TNC	1.7381306	2.951644471360052e-23	2.755444216296579e-22
28	EFHA1	1.7870642	3.1613851508117403e-23	2.9477913704469553e-22
28	USP9Y	2.5921617	3.392637973866377e-23	3.1572654638506666e-22
28	PRRX1	1.4858689	3.2461519654533365e-23	3.0232950372954615e-22
28	PER3	1.6775066	3.3474665970611056e-23	3.1164405839591457e-22
28	SPDYE8P	1.9220963	3.605744644340845e-23	3.352978019389579e-22
28	NUDT4P1	1.854607	3.811551220597828e-23	3.5388536701490007e-22
28	AXIN2	3.2624257	4.013135310636823e-23	3.7187972578264575e-22
28	SEC13	1.2348764	4.074807793267833e-23	3.774484043051385e-22
28	FRZB	2.0355608	5.462208080245501e-23	5.051803196257991e-22
28	PTGER2	1.8330361	6.658375264364505e-23	6.1438410955943635e-22
28	SDC4	1.3937659	6.999843479149111e-23	6.456431025484354e-22
28	PTPRG	1.5335965	9.070182257012744e-23	8.343521116960532e-22
28	LOC731275	1.0568472	1.1397733706695797e-22	1.0440428841939617e-21
28	PDE4D	1.8400501	1.2328824630580886e-22	1.1288993058560608e-21
28	CBWD3	1.6504366	1.2950882909747393e-22	1.1844981512521165e-21
28	LMO3	5.8387976	1.6194480115561438e-22	1.4766427027216277e-21
28	WBP1	1.6758993	1.579453168866115e-22	1.4418237190752241e-21
28	HYPK	1.5101793	1.6206201183991769e-22	1.4771482992283962e-21
28	STAT2	1.099729	1.7745070739518145e-22	1.6118832391836517e-21
28	PCMTD2	1.4546281	1.853023838439447e-22	1.6812887383898426e-21
28	PROX1	1.885478	2.2504196838861967e-22	2.0395334437099727e-21
28	C5orf15	1.1742141	2.3708921310980653e-22	2.1479025416466824e-21
28	C4orf52	2.154287	2.626766868446056e-22	2.3743153134022792e-21
28	WDR6	1.2195128	2.5801549952463096e-22	2.334830382947635e-21
28	GNPTG	1.1915959	2.620730886141445e-22	2.369755032281472e-21
28	DDB2	1.2687819	2.7149466424572123e-22	2.4530932696505152e-21
28	BBS2	1.671558	3.1151350123628597e-22	2.808318284609217e-21
28	PLEKHM1P	1.6626731	3.132712269876859e-22	2.8231002019082455e-21
28	FENDRR	2.7575476	3.376192117232148e-22	3.039081176809984e-21
28	SRSF10	1.511553	3.386645817400894e-22	3.047344169103732e-21
28	STX16	1.2458973	3.4712880916307667e-22	3.1223316016371957e-21
28	TARDBP	1.0576795	3.9110592202275554e-22	3.512609965083832e-21
28	BTBD3	1.9571381	4.591726928331294e-22	4.119292308510861e-21
28	MAP3K12	1.8921273	4.719944204856794e-22	4.227973990545317e-21
28	MRFAP1L1	1.3418751	4.650112829019951e-22	4.168543798038613e-21
28	FOXO3B	2.2713518	4.814438045083805e-22	4.3110039207888204e-21
28	C22orf28	1.6802655	4.8480878769229965e-22	4.3395103949239246e-21
28	AGXT2L2	1.9225502	5.40591598912258e-22	4.833394120068961e-21
28	PARP3	2.9153862	6.1155900316013705e-22	5.459744934147442e-21
28	COL7A1	4.1550922	6.343595587141166e-22	5.6569640439095914e-21
28	CACNB2	3.8366282	6.378444139339033e-22	5.6859205546243605e-21
28	LEPRE1	1.293679	6.52989867326696e-22	5.816595402924614e-21
28	FNDC3A	1.0706317	6.534965594613353e-22	5.818941627936246e-21
28	LOC100128252	2.1835403	7.364467235071056e-22	6.5526771897765806e-21
28	GATA6	1.6965326	8.26923047950585e-22	7.346775088348492e-21
28	OIP5-AS1	1.8415984	8.322252340286571e-22	7.391136621709393e-21
28	LOC728190	1.6504256	8.755787329660538e-22	7.770395753747351e-21
28	TUBGCP6	1.3840232	1.2142925013219158e-21	1.0740471062912818e-20
28	KCNE4	2.79467	1.3237403563474746e-21	1.1695566347529572e-20
28	ZNF83	1.5978538	1.3408561754983045e-21	1.183804250623586e-20
28	C9orf123	1.9087905	1.3759554323162837e-21	1.2134486015747992e-20
28	AARS	1.4245049	1.412031002761227e-21	1.2448044781806215e-20
28	LOC101101776	1.7672807	1.4685488051187488e-21	1.2931988870406891e-20
28	LINC00516	1.7672807	1.4685488051187488e-21	1.2931988870406891e-20
28	HAUS4	2.1364276	1.8226475762825116e-21	1.599716039704544e-20
28	AIP	1.0700915	1.7617664810912683e-21	1.5468490795983797e-20
28	ZNF37BP	2.51944	2.9865791282688495e-21	2.6107460895762452e-20
28	COPB1	1.0793749	2.8403771975016403e-21	2.4847586478656444e-20
28	RPSAP9	1.2366356	2.77431331394934e-21	2.4278540625585934e-20
28	HDAC9	2.5413992	3.79529041757481e-21	3.311636662427462e-20
28	RRAGB	1.6205493	3.984254228537782e-21	3.472718964429232e-20
28	TEF	3.371124	5.3800615320519625e-21	4.673989526410708e-20
28	ETS2	1.358177	5.640041121300174e-21	4.89807057001221e-20
28	ZAK	2.1641526	6.226204464980369e-21	5.397322659983163e-20
28	DOCK1	1.276047	6.1358820810746826e-21	5.3209532898137494e-20
28	PAR-SN	1.8844854	8.329886106829315e-21	7.197466980384274e-20
28	CCDC144C	1.7237598	8.338351223715095e-21	7.202179350581218e-20
28	MTMR11	1.2408674	9.701036363569778e-21	8.364083875540677e-20
28	HNRNPA1P10	1.3623079	9.557844749118419e-21	8.243598011708087e-20
28	METTL21B	2.751074	1.0382505881988035e-20	8.94196590491566e-20
28	APOOL	1.748343	1.0282267253300532e-20	8.858825140388647e-20
28	FBXL20	1.6050054	1.0629557340145676e-20	9.151444309008788e-20
28	LYSMD1	2.3768313	1.1737471912725255e-20	1.0083517088241736e-19
28	COPG1	1.2124456	1.2110084014797432e-20	1.0399887949081156e-19
28	IFT80	2.2391617	1.2987101276747961e-20	1.1141050976900324e-19
28	NLGN4Y	3.0951362	1.4789445262696774e-20	1.2655426202072228e-19
28	DIABLO	1.4734669	1.432560868582494e-20	1.2267296202609206e-19
28	BMPR1B	2.5236142	1.5380567395209946e-20	1.3142444815692613e-19
28	MLL3	1.1579255	1.5118510285592772e-20	1.2927758687898542e-19
28	ARHGAP1	1.0804639	1.7298590446077207e-20	1.4765538461771184e-19
28	NBPF15	1.8883609	1.8694774650094807e-20	1.5951584919954244e-19
28	RWDD2B	2.321091	2.0410754226303886e-20	1.7403351473458472e-19
28	PLK1S1	2.10885	2.4517969429833067e-20	2.0845939383338693e-19
28	SDR39U1	1.157919	3.057355530126638e-20	2.594846423493216e-19
28	FGF13	3.3000891	3.6157973291673575e-20	3.0644587073598755e-19
28	PAX7	1.6617736	3.7582416821475353e-20	3.1821171387650715e-19
28	PMP22	1.0648198	3.758615594351853e-20	3.1821171387650715e-19
28	LPHN3	2.9721549	4.7147433000328874e-20	3.9831337162446684e-19
28	BBS9	2.0718951	4.871617886321366e-20	4.1127597948163834e-19
28	CEACAM22P	1.6686436	5.0249745514173394e-20	4.237740350713981e-19
28	TK2	1.2546935	5.3606011158192845e-20	4.511241973506327e-19
28	ZNF208	3.0771224	5.666701345838361e-20	4.76046702101918e-19
28	HIPK3	1.1900005	5.445995359368702e-20	4.579882946906515e-19
28	ASTN2	1.3774852	5.576129761836301e-20	4.68602584377508e-19
28	BCKDHA	1.6240658	5.695077117031924e-20	4.782624979215328e-19
28	KIRREL	1.7646924	5.864323005363905e-20	4.921298712957493e-19
28	PCIF1	1.2981678	6.438219564104607e-20	5.395336275917656e-19
28	LOC100507577	2.2043993	7.39224275073166e-20	6.183989852019906e-19
28	PEG3	1.9329672	7.514864029020104e-20	6.284370733638944e-19
28	GPRASP1	2.6154995	9.592075157838013e-20	7.996293536075697e-19
28	HBP1	1.0385758	1.1437260146882825e-19	9.514606988973793e-19
28	S1PR2	1.7913733	1.2070081397810258e-19	1.0034068014995758e-18
28	SZT2	1.6344914	1.3148889962404425e-19	1.0919513931625924e-18
28	NISCH	1.1702594	1.322745476575797e-19	1.0980945353440933e-18
28	ARHGEF26-AS1	1.4279369	1.4467580920315017e-19	1.1985491266753525e-18
28	WDR85	2.1109457	1.5417775555859526e-19	1.2750585683592405e-18
28	PPP1R15B	1.0414616	1.543271217012743e-19	1.2758526684166533e-18
28	PRICKLE2-AS3	1.444448	1.6544240491793975e-19	1.3663280381292698e-18
28	HAAO	2.0334253	1.7897335604562391e-19	1.4755276651303646e-18
28	TMEM9	1.0245087	1.761488688910687e-19	1.4532433588367334e-18
28	STAG3L2	1.4855291	2.0387584630323665e-19	1.6785193170514671e-18
28	SPRYD3	1.4921631	2.0590478176234404e-19	1.6946402840364703e-18
28	MFSD1	1.3982291	2.389260416681014e-19	1.9616869682718783e-18
28	BSCL2	1.6615176	2.614138802890764e-19	2.1441137773915774e-18
28	C2orf74	2.4186995	3.2609302521183024e-19	2.6663818406808013e-18
28	TXLNG2P	2.6009464	3.4133641895182895e-19	2.788163638002354e-18
28	LUC7L	1.1081399	3.3032095769124334e-19	2.7000295096040558e-18
28	TAB1	2.3021026	4.338023406174032e-19	3.531399108422884e-18
28	APCDD1L-AS1	4.820454	4.529367931837619e-19	3.684656218563277e-18
28	RDH10	1.8878782	4.686351865802778e-19	3.811066901543863e-18
28	SBDSP1	1.9212242	4.793080814259632e-19	3.893889736231237e-18
28	IDO1	1.3849443	4.805694345047516e-19	3.902811261477129e-18
28	CTSO	1.4966056	5.319899645783932e-19	4.31308609587167e-18
28	FKBP9L	2.245184	5.722946926453059e-19	4.635141267862439e-18
28	SERF1B	1.7990243	6.075090555611864e-19	4.913694312430467e-18
28	GLT8D1	1.2811967	6.765332619741334e-19	5.462743425602751e-18
28	GORASP1	2.3291054	7.401411035611304e-19	5.964270476371818e-18
28	LINC00674	1.4412415	7.389026519038229e-19	5.958305706535311e-18
28	LRRC41	1.0927471	7.592051231908082e-19	6.1117162340473094e-18
28	TBC1D9B	1.0298693	7.532820388627986e-19	6.0660762705325095e-18
28	ZNF662	2.413975	7.879745989895299e-19	6.3411805127969664e-18
28	ERG	1.5131546	9.144331774298868e-19	7.341557000533939e-18
28	FOXJ3	1.2304287	9.619405173584974e-19	7.71520166118819e-18
28	ZNF445	1.9244423	1.0723583163639237e-18	8.595038154315002e-18
28	ARMCX1	1.3361986	1.1134041324518404e-18	8.918046428617102e-18
28	LOC286437	2.0000079	1.1912768531481391e-18	9.525833666581089e-18
28	BCL11A	1.3241986	1.1843539434333896e-18	9.473643232473704e-18
28	MTPAP	1.2223631	1.2102771692587956e-18	9.674531770442048e-18
28	KIAA1462	1.5219026	1.224871948379623e-18	9.787925957031557e-18
28	DOM3Z	2.0387945	1.3040314301722014e-18	1.0417007252982145e-17
28	OVCA2	1.839951	1.3500230883193265e-18	1.077720367267468e-17
28	RGPD6	1.4878494	1.4493313616154293e-18	1.1558405527094438e-17
28	ARL1	1.0184143	1.4814729038228456e-18	1.1810795813577e-17
28	NBPF14	1.3904823	1.5671036202609677e-18	1.2485148995929902e-17
28	MAN2B2	1.6155549	1.6989138419555518e-18	1.3517272906869903e-17
28	BCAS2	1.0393523	1.7967093358903098e-18	1.4285870075295397e-17
28	CCNH	1.1034883	1.809130953485175e-18	1.4379855438519418e-17
28	LOC96610	2.011525	2.0411083003369745e-18	1.621294826275637e-17
28	CRY1	1.2027761	2.085527226663407e-18	1.6549288215032748e-17
28	ARL17A	1.4598154	2.1542608553927673e-18	1.7083374296561278e-17
28	FBXL5	1.0154183	2.2298566802530294e-18	1.767113393691574e-17
28	SC5DL	1.494894	2.631455097222241e-18	2.0757424657079264e-17
28	FAM65A	1.1469114	2.6570779359537223e-18	2.0952632045567148e-17
28	CRY2	1.774799	3.1994328196027645e-18	2.512174482811534e-17
28	CHRNE	3.247057	3.2652692760150752e-18	2.5621865247523805e-17
28	UBE2L6	1.2512561	3.216580806730529e-18	2.5248100805570745e-17
28	RAB24	1.8015739	3.4057317786692297e-18	2.6697766945405435e-17
28	CYP27A1	2.0829296	3.5722655452561e-18	2.797572856774399e-17
28	HIST2H2AA4	1.3410996	4.1752857327681124e-18	3.2602124998568373e-17
28	USF1	2.1010618	4.3099292373908685e-18	3.3620540629705604e-17
28	PLTP	1.299223	4.188223728606067e-18	3.2692476147869216e-17
28	DPH1	1.8724419	4.338477406600924e-18	3.3821174750219784e-17
28	AVIL	3.7512183	4.4524335333764816e-18	3.467562774919092e-17
28	PLSCR4	2.0789523	4.5448890537449436e-18	3.53726363483299e-17
28	LOC400027	2.2898653	5.272646420723254e-18	4.094346897546691e-17
28	CYP51A1	1.4036989	5.186432797526858e-18	4.030016673763804e-17
28	LRTOMT	1.5802977	5.272010680499428e-18	4.094346897546691e-17
28	SGCD	2.4756818	5.7711620180311784e-18	4.471295172829663e-17
28	COG5	1.6683502	5.7991397884636495e-18	4.491516396395242e-17
28	SLC2A4	1.9918813	6.8957472341444026e-18	5.323614803067518e-17
28	TMEM183B	1.7814386	6.886669956379297e-18	5.31832371155065e-17
28	TRIM5	1.7032074	7.008198644570809e-18	5.4086830262084545e-17
28	SLC25A27	3.049762	7.165545830316619e-18	5.526551422885604e-17
28	GOLGA8B	1.477822	7.012124825144589e-18	5.409967401386553e-17
28	BMS1P5	1.6902114	8.609673782221943e-18	6.625404370958887e-17
28	BMS1P1	1.6894331	8.755243590611772e-18	6.73309199217562e-17
28	FAM73A	2.1746848	9.569585447011192e-18	7.354620023655742e-17
28	USP4	1.1547016	9.622304619759709e-18	7.392761310337069e-17
28	USP32P1	2.541489	1.0249741061511363e-17	7.857149261800232e-17
28	GBF1	1.0446714	9.816818156378229e-18	7.539782910921581e-17
28	CXCR7	2.0417862	1.0268734192785321e-17	7.86918666096913e-17
28	NAA60	1.6208117	1.1511384700769349e-17	8.810169212425619e-17
28	MAVS	1.2812178	1.2180344920871849e-17	9.316191540533804e-17
28	IL1R1	2.0539157	1.393730685448848e-17	1.0615877963019136e-16
28	TMEM43	1.1042055	1.36578602149891e-17	1.0416296006437955e-16
28	SNRPA1	1.0853671	1.4499363618972905e-17	1.1029938920959763e-16
28	ATXN7L3B	1.0203707	1.594982718244555e-17	1.2110222753096832e-16
28	PLXDC2	1.3811064	1.6288496591925958e-17	1.2363439320504382e-16
28	ALDH1A2	2.8111827	1.6895174809083946e-17	1.2799553243866353e-16
28	C5orf51	1.7890873	1.6605744240147888e-17	1.2592250633849622e-16
28	LANCL1	1.3943835	1.6752608032252548e-17	1.2695568007204823e-16
28	TUB	2.5932493	1.738966422552295e-17	1.3153339635731572e-16
28	SORCS1	3.7878587	1.7668586298194142e-17	1.3355865312702566e-16
28	NSUN4	1.7157096	1.7469000007643977e-17	1.320917082462286e-16
28	APOL2	1.5864599	1.804976083553483e-17	1.3635379971683088e-16
28	TUBD1	1.7193731	1.82943459299985e-17	1.3815783757744684e-16
28	GDAP2	2.015002	1.8683935131718037e-17	1.4101094242514994e-16
28	CCDC122	2.431996	1.8999563142977985e-17	1.433026022360783e-16
28	LPPR2	1.8309337	1.9708022318352604e-17	1.4850559854695627e-16
28	SPICE1	1.7120485	1.9780115855437162e-17	1.489549845448648e-16
28	MECOM	1.7089906	2.0186371496764992e-17	1.518230965685938e-16
28	USP33	1.247517	2.155832592090925e-17	1.6193796515401582e-16
28	ST6GALNAC3	2.4736884	2.3584805960238758e-17	1.770489027467139e-16
28	CYP26B1	1.620508	2.5510042447347617e-17	1.912014055823293e-16
28	LPIN3	2.0731792	2.6721408255380997e-17	2.0003002229857503e-16
28	LOC100506990	1.7332534	2.7396691776916677e-17	2.047006176908829e-16
28	PARP4	1.3199241	2.700306507832961e-17	2.0188568536367903e-16
28	LINC00263	2.4534373	2.9187125406932246e-17	2.1783915839949826e-16
28	POLR2M	1.1933098	2.9145819048250846e-17	2.1763364164127872e-16
28	ZKSCAN8	1.7967598	3.0612812387141207e-17	2.2830266101130543e-16
28	FGG	3.8110604	3.255062648306742e-17	2.4252751825405717e-16
28	FBN2	1.2887428	3.37168507296801e-17	2.511385608538645e-16
28	SEMA3E	2.6436017	3.892037996296204e-17	2.895361516560382e-16
28	THBS3	1.0007907	3.9934603400226846e-17	2.9661984767802037e-16
28	SPON2	1.5498921	4.138939954765018e-17	3.072347203541742e-16
28	IFT172	2.3400419	4.274409617059459e-17	3.169955187944529e-16
28	SPATA6	2.1501048	4.2875368832712203e-17	3.178704886459943e-16
28	HDAC1	1.1591673	4.623445408144394e-17	3.425617838494097e-16
28	GRIK2	4.1242394	4.9467023993319314e-17	3.660590386287803e-16
28	SNORA67	2.1098127	5.023647501817107e-17	3.715231209058743e-16
28	SPDYE5	1.6740007	5.59405525179758e-17	4.1332412560161484e-16
28	BBS5	2.35188	5.694657766103562e-17	4.2036768454289784e-16
28	MFN2	1.754397	5.616930036445614e-17	4.1488608919601534e-16
28	WEE1	1.7131084	5.881539866851899e-17	4.3376129816681124e-16
28	MGC21881	2.7751184	5.979418633062731e-17	4.4057225954085427e-16
28	MAGED4B	1.5792779	5.839159143665109e-17	4.3076856643750293e-16
28	COL4A5	1.1889511	5.901750473065868e-17	4.351176512463513e-16
28	MICA	1.5142407	6.140648784103354e-17	4.5203415503047075e-16
28	PI4KAP2	1.742186	6.250253505596239e-17	4.598194804470786e-16
