gene	logFC	pvals	adj_pvals	cluster
MPZL3	1.4536649	2.97750744134954e-05	5.6020836149568017e-05	7
ZNF222	1.3470134	3.284096995565641e-05	6.16731830153172e-05	7
HIST1H3D	1.35747	3.6870186877540465e-05	6.898070510297562e-05	7
IL27RA	1.1708364	3.959166678034558e-05	7.393401826395067e-05	7
ZNF879	2.389193	4.5014691390701675e-05	8.382624095102733e-05	7
ZNF613	1.7610701	6.076795185675911e-05	0.00011284670725489158	7
BEX5	2.1389725	6.414186087133892e-05	0.0001190015971638941	7
ASTE1	1.2339641	8.049372880742338e-05	0.00014878692940374007	7
CHI3L1	1.4227278	8.108576875693452e-05	0.00014974287859083015	7
C1QTNF3	1.5330486	8.516896778533811e-05	0.00015713831694711826	7
ZNF214	2.1925533	9.53474571719742e-05	0.00017559384377895798	7
LOC100303749	1.4026799	9.743737870813273e-05	0.0001792776057187355	7
SMIM3	1.0278006	0.00010742188684150815	0.00019728537528284325	7
NAP1L2	2.7219818	0.00011462911918154133	0.00021013587384333883	7
REREP3	1.9864421	0.00011648808699759131	0.00021334814468423316	7
SNORA48	1.4468789	0.00011930453903078989	0.00021810701833782428	7
SULT1E1	4.0657463	0.00015647631911117895	0.0002837285931299709	7
SNORD47	1.5608672	0.00016569665446049159	0.0002993616160081149	7
FAM150B	2.527311	0.0001777256485534407	0.0003199381612123145	7
RCAN3	1.0472001	0.00020761705276285062	0.0003724072695297769	7
CYP21A2	4.403179	0.00021131857896074452	0.0003787071307540224	7
ARHGAP11B	1.879595	0.0002425153569817172	0.00043267681887906726	7
UBE2Q2P2	1.8819556	0.00028529917173735554	0.0005067480847910401	7
ZNF699	1.5345843	0.00029336959648727627	0.0005196981337241386	7
CLDN1	1.6541554	0.0003172920996592767	0.0005610824043488536	7
ZNF17	1.3900721	0.0003308945895940368	0.0005830741666855274	7
TTC39B	1.0801495	0.0003332004906321621	0.000586620582098877	7
LOC644656	1.7156061	0.00034526071177646314	0.0006068951610535675	7
FASTKD3	1.2323639	0.0003908154289446415	0.0006832437568962265	7
LARS2-AS1	1.1619841	0.00040492510210838906	0.0007060594631358135	7
ZNF663	2.489668	0.00041679984609242256	0.0007261321360495167	7
IGIP	1.785889	0.000435163274139223	0.0007574643588150096	7
SNORD80	1.4176004	0.0005033159981336667	0.0008730546368320324	7
RPL13P5	1.4411411	0.0005093577558689147	0.0008820047720673847	7
TREX2	2.307725	0.0005242897474316807	0.0009070756875980636	7
FSTL5	5.180216	0.0005515667396002813	0.0009526195848018676	7
SNORD76	1.7360526	0.0005837106033076129	0.001005530755051874	7
LAMP3	2.4117956	0.000765128923862244	0.001310152266887404	7
LOC441204	2.9251235	0.0008069773601948885	0.0013794484789656214	7
LYPD3	1.1357627	0.0008476877086690763	0.001446566055749277	7
C1orf74	1.9425684	0.0008641306072249246	0.00147211347057057	7
RPS15AP10	1.5201994	0.0009171018895230885	0.001561024492805257	7
SCARNA17	1.044661	0.0011268574387071815	0.0019050844272310759	7
KRT16	2.0501583	0.0012779983193979918	0.0021569591888573702	7
C11orf65	2.5108044	0.0013948313384506339	0.0023482009064825487	7
ZNF845	1.6586268	0.0014996560198724028	0.002518314055201348	7
MIR3064	1.006825	0.0016078170760683212	0.002695418400785115	7
ZNF596	1.5328374	0.001711990894147695	0.002855697905167131	7
RTP4	1.6347438	0.0017115390984989262	0.002855697905167131	7
ZNF30	1.4537243	0.0019617580460335043	0.0032533300929245513	7
SEC24B-AS1	1.5309632	0.0020950001951398002	0.0034685433694367556	7
SOST	1.308812	0.0024788894711027	0.004083837678917133	7
NEFM	2.0896804	0.0026461436717970786	0.0043414990513487755	7
HIST1H3A	1.2808162	0.0034644249149719856	0.005646984376482454	7
ZNF284	1.6947904	0.0034698706600200225	0.005651255146612415	7
CA4	4.2757344	0.003644855514504248	0.005921779877342401	7
DDIT4L	1.6352241	0.003731005871917436	0.006047011137629556	7
ELK2AP	2.5633113	0.00484754525511288	0.007787221293354023	7
C6orf165	2.7509634	0.0051530322115715555	0.008264686786802814	7
PLA2G7	1.1501251	0.005277745991769339	0.008444393586830943	7
KCNJ13	1.7520027	0.005684896540811219	0.009052383026769457	7
CFB	1.1966541	0.005692096785647551	0.009056637685994514	7
KLRAP1	1.3304627	0.00584437026472534	0.009284146568269008	7
ELOVL4	1.1616759	0.00602452507010968	0.009562738206523301	7
BLID	1.8731787	0.006400923133095734	0.010144093713305442	7
NMU	2.518491	0.007070257344543541	0.011160627221063207	7
LIPT2	1.4283429	0.007256076114867855	0.01143589616212428	7
ZNF784	2.084061	0.0074621270155798124	0.011732904112546875	7
ZNF563	1.4552372	0.007933313225442057	0.012454180887664139	7
MFSD2A	1.0882595	0.007963560503425813	0.012491859613216963	7
ZNF674-AS1	1.0399582	0.00854130230354238	0.013335366594133301	7
CYP26A1	1.2528415	0.009020677445651349	0.01405089944805506	7
C10orf111	1.6884148	0.009157097397614895	0.014241209016508391	7
FMO1	1.486881	0.009189175804270797	0.014279993479830298	7
LCN10	2.3123167	0.0098020418507517	0.015196964109692556	7
HAS2	1.0656068	0.010683491043678855	0.016486868894566135	7
TMEM200A	1.8644662	0.01181876607954501	0.018140853537290884	7
TRIML2	8.35588	0.014641313557772321	0.022268157502315318	7
PBK	1.5045112	0.014918102341578005	0.02267188805710943	7
C6orf52	2.2244108	0.015544088826923024	0.023587388204739036	7
LAMB2P1	2.2039196	0.016199071648228272	0.024488392514328456	7
HIST1H3J	2.3894324	0.016551851936314883	0.024983927451041332	7
RPL29P2	1.4075577	0.016694673504115923	0.02518050302279928	7
HIST1H2BH	2.2742534	0.019141898089036373	0.02876318270328531	7
CSF3	4.122425	0.019404085803274997	0.029135263968881376	7
ZNF684	1.2062305	0.019953793963878568	0.029938175489690275	7
PLK1	1.2841465	0.020683223951268256	0.030939751609974954	7
MCOLN3	2.6218588	0.022550873277588004	0.03358283436721966	7
MIR3671	1.7639178	0.023945622917378014	0.035501294169574524	7
WDR86-AS1	1.3888634	0.024610082372687022	0.03640544729687429	7
NPY	1.188044	0.025300086427240263	0.037398501740192554	7
SCARNA22	2.9306839	0.025972939800927228	0.038364755983644354	7
DYNLRB2	1.8984071	0.026994882912758762	0.03981546152324301	7
ARPP21	4.366104	0.027061134177048293	0.03987100623482585	7
COL10A1	1.4861425	0.027406086819231682	0.04030306885181129	7
KLK14	6.04588	0.0283059631530259	0.04150434479915821	7
LEFTY1	2.125908	0.028509137433536304	0.04174105041513368	7
SYNPR	2.3975484	0.030900614594862735	0.04507748299761158	7
MTRNR2L8	3.0945532	0.0	0.0	8
HSPA1A	4.3918667	2.4429294766156597e-257	7.402816595805029e-256	8
HSPA1B	4.676346	8.785184524391277e-248	2.2526114165105838e-246	8
MTRNR2L1	2.6004422	3.19280307044433e-274	1.204831347337483e-272	8
DNAJB1	4.303731	7.466053148624401e-209	1.3826024349304447e-207	8
CYR61	3.8232296	1.193311601707336e-181	1.7548700025107881e-180	8
MEOX2	3.7244933	1.2879559755960526e-177	1.8399371079943605e-176	8
HSPA8	2.524233	1.3096184487628135e-177	1.8576148209401612e-176	8
FOS	2.2696326	1.0348253140235224e-127	9.280944520390335e-127	8
DNAJB4	3.7344294	3.0790613064756636e-119	2.576620340146999e-118	8
ZFHX4-AS1	5.0301566	5.740993907475055e-116	4.629833796350851e-115	8
CTGF	4.71062	5.374169412211826e-111	4.198569853290489e-110	8
CRISPLD1	3.7439263	8.879718213538061e-101	6.365389400385706e-100	8
DHRS3	2.570215	4.2575798026485154e-95	2.8574361091600775e-94	8
OSR2	3.2423365	4.971305739277626e-93	3.238635660767183e-92	8
MEST	3.455917	2.0916155971356328e-89	1.287148059775774e-88	8
LOC650226	5.363528	4.5103873727718344e-76	2.451297485202084e-75	8
SPARC	1.402935	4.278687961689781e-79	2.3903284702177547e-78	8
COL1A1	1.2417331	6.175006635431224e-79	3.4401151172318795e-78	8
LOC284454	2.1936717	5.052239841407564e-70	2.6109766622261313e-69	8
PRSS35	4.2087936	3.918379928701147e-67	1.964100214887793e-66	8
ZFAND2A	3.6115744	3.8678068815610575e-66	1.919507137251145e-65	8
CNIH	2.4188082	3.644191864116503e-64	1.7776545678617089e-63	8
PLAGL1	2.2392232	4.552347276781077e-64	2.2152541492851956e-63	8
MKX	7.101334	5.854289561954235e-59	2.716607685361594e-58	8
MCTP2	3.920184	5.802745517500984e-59	2.69895140348883e-58	8
SRSF10	2.211909	8.302116039087337e-57	3.7995954412299024e-56	8
INHBA	2.3749113	3.3065139696173444e-56	1.502960895280611e-55	8
CRABP1	2.1097589	4.7592552075129064e-54	2.119935504460092e-53	8
WNT16	4.726469	7.218990903957455e-53	3.1523977746539102e-52	8
VIM	1.3912787	1.2107026619525369e-51	5.218545956691969e-51	8
FN1	1.6966702	4.5534962970517434e-51	1.9417894656937073e-50	8
C10orf10	2.821275	4.120787974961988e-49	1.7028049483314e-48	8
GRIA2	5.718004	3.7760241434739134e-48	1.5571233581335725e-47	8
RGS2	2.244727	3.08714722470782e-47	1.2423127664820201e-46	8
GNG10	2.0008032	1.0913201915632944e-46	4.330635680806724e-46	8
AQP1	2.233013	3.354737343518557e-44	1.3053452698515785e-43	8
PDK3	2.0656703	4.812606352879853e-44	1.865351299565834e-43	8
DNAJA4	2.4287686	4.192923609778281e-40	1.552934670288252e-39	8
HIST1H3D	4.7736917	2.6550217179953126e-38	9.592641958160984e-38	8
CDH18	7.302244	4.174159331576835e-35	1.4393652867506328e-34	8
CSRP2	2.3424933	5.84803651828375e-35	2.013093465846386e-34	8
NTRK2	1.7740066	1.076921807046827e-34	3.688088380297353e-34	8
STEAP1	2.9232	4.098403558493678e-34	1.39164806740023e-33	8
DANCR	2.0845952	6.0285567246818275e-34	2.040120719012463e-33	8
H19	2.194753	8.968390357834716e-34	3.0298616073765933e-33	8
OSR1	2.4835322	6.915663681148076e-32	2.248996319072545e-31	8
SERPINE2	1.5699767	1.0726526570997493e-31	3.482638497077108e-31	8
EGR2	1.6395254	1.333394581235788e-30	4.287442383394817e-30	8
ANKRD36BP1	1.3172517	5.195712809958377e-30	1.654685608266999e-29	8
DDIT4	1.4999888	1.4071478015008827e-29	4.460056423140674e-29	8
DDX47	1.7624111	1.817634353287302e-29	5.752007447111714e-29	8
RCAN1	2.2705224	5.325741623293728e-28	1.6668987866334048e-27	8
TNMD	5.9682403	6.982406909248246e-27	2.151743269413943e-26	8
EIF4A3	1.1169615	6.130545894889992e-27	1.8921437947191333e-26	8
PLS3	1.5707574	3.993135624352985e-26	1.2248882283291364e-25	8
GUSBP1	2.159568	9.969212504945112e-26	3.03476788582804e-25	8
EDN3	2.5261874	5.602589770858089e-25	1.687527039415087e-24	8
NT5C3	1.7088972	5.859348003641443e-24	1.728421240012225e-23	8
DLK1	1.4315678	7.127385909088208e-24	2.0993772928094866e-23	8
COL9A1	3.4307823	4.9945154477110583e-23	1.447685637017698e-22	8
THY1	1.0462781	7.379494918652444e-23	2.1266555961534424e-22	8
C4orf52	1.8843011	1.693407705265301e-22	4.85913258325768e-22	8
DUSP6	1.387477	2.861502009237201e-22	8.187416335442636e-22	8
SBDSP1	1.9286404	8.151461007783009e-22	2.309195752913034e-21	8
SOSTDC1	2.2965178	1.3871186806115611e-21	3.912887674503699e-21	8
ARG2	2.6081216	2.5533650675563027e-21	7.192577655088177e-21	8
F3	1.8371418	2.4435792489914766e-19	6.649195235350957e-19	8
RGS16	1.1019734	3.1792742163079216e-19	8.627609813590018e-19	8
GEM	1.5289445	5.306090073362973e-19	1.4302129577797772e-18	8
RASL11B	1.260178	9.081030730623976e-19	2.4444228077049733e-18	8
IER3IP1	1.1560199	9.138886721807458e-18	2.4273271505464695e-17	8
PLK2	1.4547818	1.2499001949429918e-17	3.315385132474779e-17	8
HIST1H2BG	3.493186	2.6680756960149818e-17	6.99364533686758e-17	8
METTL21D	2.1174457	2.862660484780183e-17	7.493875614607808e-17	8
ASS1	1.2741383	3.851539055747723e-17	1.0043126612119225e-16	8
ZNF14	2.5800588	5.743505007186138e-17	1.4898845673634597e-16	8
CTH	3.1645353	7.347535068501507e-17	1.8912574178897058e-16	8
TEKT4P2	1.4596691	1.1025057388586477e-16	2.8305667236422276e-16	8
BNIP3	1.3872749	1.2201477414178154e-16	3.128583952353373e-16	8
PRPH	2.609467	4.027199492752675e-16	1.0260380873255223e-15	8
FAM83D	3.5614567	8.868687013787878e-16	2.2339261999465688e-15	8
IFIT1	1.644801	9.926747495954433e-16	2.497294967535706e-15	8
PMAIP1	1.3739818	1.3082029227337065e-15	3.2828178738612457e-15	8
ADM	1.7600197	1.394757021606772e-15	3.491256624797927e-15	8
ULBP2	2.9329603	7.313295202230814e-15	1.7990886106348868e-14	8
INE1	1.8508277	7.407712879474063e-15	1.820076874563652e-14	8
LOC100128252	1.676444	1.0307347267180676e-14	2.5294103723142767e-14	8
MST4	2.6068544	1.414887476959166e-14	3.45938258425224e-14	8
TNC	1.0634226	4.427990149529886e-14	1.0773698660656658e-13	8
DIRAS3	2.2465088	5.539466431648098e-14	1.3412751650479656e-13	8
LOC401397	1.4595585	6.777698902566519e-14	1.63515051931641e-13	8
IL27RA	1.9331009	5.585030110862176e-13	1.3361316054694202e-12	8
HIST1H2BN	3.1498182	6.285806589859713e-13	1.501984848234101e-12	8
ZNF844	2.452511	1.4884677805149567e-12	3.5397569096669602e-12	8
TADA1	1.885669	1.7259602760706096e-12	4.099668114181971e-12	8
HMGN4	1.0735612	1.7730471748740793e-12	4.206517615359619e-12	8
ZNF708	1.7135532	6.359948449877402e-12	1.4982210718203537e-11	8
ZNF337	1.8104148	1.0554480875405743e-11	2.4717753806570827e-11	8
ZNF565	2.5435672	1.5383867755684047e-11	3.594361625159824e-11	8
MFAP4	1.3800845	2.5097171367862028e-11	5.850156496005135e-11	8
KLHL13	3.0772114	3.12547705891714e-11	7.251686911640696e-11	8
ZNF736	1.9704593	5.817716041549666e-11	1.3404875671773425e-10	8
PLN	3.6817343	9.055314290308672e-11	2.0721542998418014e-10	8
ALDH1A2	1.995983	9.170817907658787e-11	2.0961869503220085e-10	8
MXRA5	1.079055	1.040783731670445e-10	2.365417571978284e-10	8
NUDT4P1	1.0015464	1.1679936540303638e-10	2.648511687143682e-10	8
ZNF85	2.0650063	1.634431960284566e-10	3.6811530637039776e-10	8
KRT19P2	2.703186	2.1274727109405488e-10	4.786215322700897e-10	8
ZNF383	1.8954318	2.7202508270987124e-10	6.085572320131348e-10	8
TMEM177	2.486018	4.741687276626013e-10	1.0502075917222618e-09	8
THBS2	1.4626824	4.60130334396609e-10	1.02024464389492e-09	8
OXSM	2.120026	5.023245844353645e-10	1.108884292351798e-09	8
ZNF141	1.8758855	5.550536830583643e-10	1.2225852049743705e-09	8
OGN	2.4690034	9.817856861335287e-10	2.1412992063980995e-09	8
IRF4	1.4110131	6.069958980659017e-09	1.294234324234332e-08	8
ELOVL4	2.5128028	6.436194509849633e-09	1.3679478235599646e-08	8
ASTE1	1.7396637	1.047576155340456e-08	2.2124100429576686e-08	8
HSPA6	2.2410862	2.816769696415195e-08	5.886666032215664e-08	8
ARHGEF3	1.0577508	3.4038295887568326e-08	7.083932546840443e-08	8
ZNF571	1.8663758	3.8335131474156025e-08	7.953346778870545e-08	8
KLHDC1	1.8054123	4.409148696910346e-08	9.138132014321961e-08	8
DBR1	1.3254287	4.923297363650897e-08	1.017210199101425e-07	8
DNER	3.3661435	9.235002129137775e-08	1.8943594111051845e-07	8
OCLM	1.3972126	1.1723137441226456e-07	2.3949208255825243e-07	8
RND1	1.4911413	1.374024382136795e-07	2.792732484017876e-07	8
ZNF675	1.6196903	2.5174932513972433e-07	5.070479861827277e-07	8
USH1C	2.1225512	2.5323948057088997e-07	5.095361782110462e-07	8
CABYR	1.9039432	2.593260229273624e-07	5.21258337542437e-07	8
CALCA	4.586471	5.078574257851403e-07	1.0126768211069599e-06	8
FIBIN	2.0946004	8.420711473868847e-07	1.6707760860850887e-06	8
PRIM1	1.635581	8.681727347487937e-07	1.7208577497498392e-06	8
ZNF253	1.4487764	9.089770443782741e-07	1.7981741728551417e-06	8
DERL3	2.2280283	1.2212882445648947e-06	2.3970328647004804e-06	8
ZNF345	1.7693583	1.3862389292511025e-06	2.7181155475511813e-06	8
GAS2	3.0257423	1.4203562848864355e-06	2.776845131742787e-06	8
GUSBP9	1.1943258	1.7122888116909657e-06	3.3313011900602444e-06	8
NSUN3	1.4131836	1.9493608417846236e-06	3.781495328389183e-06	8
ZNF564	1.5004717	2.0765554837784247e-06	4.024332332903924e-06	8
SNORD80	2.0634773	2.7416699139466317e-06	5.277516677471861e-06	8
PROK2	2.9535136	2.8317285195711515e-06	5.44563176840606e-06	8
ZNF878	3.8560746	2.8847543541944145e-06	5.542275416319721e-06	8
ZNF570	1.3884325	3.1226007644739626e-06	5.987729174446717e-06	8
ZNF30	2.347601	3.295010098399463e-06	6.312279881991308e-06	8
LINC00473	2.127105	3.493367189253302e-06	6.673098737828658e-06	8
ZNF93	1.8018394	3.6739299307388724e-06	6.9913033886562755e-06	8
GUSBP5	2.257773	3.693413430841815e-06	7.021698537722081e-06	8
ALDOC	2.0461335	4.667908679047703e-06	8.815691556275171e-06	8
POLB	1.0398151	5.405545741908335e-06	1.0160800266744991e-05	8
XRCC6BP1	1.843891	7.041060355078908e-06	1.3136306632609904e-05	8
ZNF256	1.6001586	7.0861611074243886e-06	1.3208128811601843e-05	8
ZNF180	1.7896897	7.203291729730311e-06	1.3401472985544766e-05	8
ZNF222	1.5406231	7.720714262618854e-06	1.4324145199663921e-05	8
C2orf74	1.1515998	8.162634266639163e-06	1.5102006043735733e-05	8
ZNF684	2.2849894	8.590222331312812e-06	1.5878414660467305e-05	8
RBM45	1.603965	9.86590114831401e-06	1.8119194028124904e-05	8
ZNF211	1.1873248	1.155187773884754e-05	2.1118606469556744e-05	8
RPS15AP10	1.6597877	1.1860983730902168e-05	2.1644130895806873e-05	8
OMD	1.7302258	1.3014054916804722e-05	2.3726627013317633e-05	8
HSPA7	2.2468746	1.315814258433866e-05	2.396747283121796e-05	8
EGR4	1.2869112	2.2441938736035487e-05	4.047238726065913e-05	8
HHIP	1.0797722	2.3187380708643403e-05	4.170392213784784e-05	8
SNORA48	1.5544938	2.9772150492389843e-05	5.3164554450696145e-05	8
IFIT2	1.0414658	3.2562951352821456e-05	5.8096255758825076e-05	8
HIST1H2BH	3.3746731	3.739348925047293e-05	6.6477314223063e-05	8
LOC100130855	1.9023954	4.080068397692071e-05	7.240582782062238e-05	8
FAM150B	2.3411741	4.388564405799332e-05	7.767370629733332e-05	8
MAD2L1	1.138608	4.6492015959882905e-05	8.214137095385673e-05	8
NUDT7	2.0185342	4.73631774264406e-05	8.35329407873732e-05	8
DEPDC7	2.3749928	5.114350198021438e-05	8.996218466176672e-05	8
UBE2Q2P2	2.3018937	5.58326622732172e-05	9.803803735420053e-05	8
ZNF727	1.2720318	6.192226911908342e-05	0.00010844530493709882	8
HIST1H3B	2.3167572	6.507496438506334e-05	0.00011386695430457277	8
ZNF732	2.7931285	7.543671663433044e-05	0.00013142285127932133	8
ZNF419	1.4383587	7.919921613130639e-05	0.00013785764339652984	8
UEVLD	1.3160794	8.942800766022003e-05	0.00015512230296655687	8
PCK1	3.066581	0.00011610078132166957	0.00020069279398732856	8
ZNF816	1.4882853	0.0001333452754820803	0.00022931259756161704	8
HIST1H3A	2.068464	0.00014150920880597696	0.0002431429704570051	8
LOC100303749	1.4459759	0.00015051428107724105	0.00025817200870881826	8
ZNF17	1.5635657	0.0001530605433629593	0.0002623145558919611	8
ZMYND12	1.8929803	0.0001576741655874747	0.0002699900095675937	8
CDKN3	1.1753452	0.00015797848322876231	0.00027027969756845564	8
ZNF823	2.2795548	0.00016255179169148479	0.0002778663105837347	8
ZNF573	1.0707395	0.00016731602416800008	0.00028552222554266226	8
ZNF563	1.9760513	0.0001971674835833964	0.00033333471442670564	8
GPC3	1.493921	0.00023758336965338695	0.0004006464918269595	8
TNFSF4	2.1756263	0.00026555494977914453	0.00044631083996494883	8
SEC24B-AS1	2.0209665	0.0002804500855878166	0.0004701594058471359	8
NPPC	3.2924235	0.0003166555612748772	0.0005295243499579887	8
ZNF613	1.6017131	0.00048225903676699545	0.0008017606596292526	8
ZNF443	1.7566112	0.0004837242771130995	0.0008035286995234211	8
MIR3064	1.1419116	0.0005297401746743987	0.0008777799083254326	8
ZNF214	2.073393	0.0005957984411108184	0.00098154603148405	8
RAET1G	3.2363749	0.0006082038896409026	0.0010003353448041162	8
LIPT1	1.2956064	0.0006977787908955512	0.001141093689117827	8
ZNF773	1.3037145	0.0008494763796165818	0.0013835120189195143	8
SNORD76	1.5703497	0.0009462454939027086	0.0015336231667791064	8
ABCC6P2	3.833884	0.000984774324467334	0.0015909116711911697	8
ZNF596	1.6535821	0.0010292416072045748	0.0016600671083944756	8
FASTKD3	1.1896152	0.0010335388924831164	0.0016656549435666661	8
ZNF663	2.3289585	0.0010886061390198974	0.001747361378844137	8
MRPL42P5	1.6013628	0.0011423479232878573	0.0018306857744997715	8
BCYRN1	1.3937926	0.001269054711918662	0.0020272439487518563	8
ZNF699	1.6057382	0.001550091312059583	0.002462416699062086	8
ZNF552	1.1308892	0.001611353627788148	0.0025577041710922984	8
LOC644656	1.4379033	0.0021541362961769407	0.003392340623900694	8
GCSHP3	1.3281548	0.002335173791427109	0.0036658929221775652	8
ZNF77	1.573954	0.0023422372597364555	0.003674097662331695	8
A2M-AS1	1.3113816	0.002448162009350334	0.0038282439551998973	8
KCNIP4	2.0164835	0.0025542367498177974	0.003990994921590308	8
SNORD113-4	2.012413	0.002585671485917226	0.0040369578234460985	8
ZBTB26	1.2353746	0.002735585433296189	0.004254409694084275	8
ZNF284	1.9456884	0.002847982810521063	0.004422333556709725	8
PPP1R3C	2.7443192	0.0028582743111078253	0.0044348709249151675	8
SNORD47	1.3274592	0.003794581985749035	0.005815451319155609	8
LINC00693	2.5713215	0.003930050971832059	0.006018454780753536	8
ZNF487P	1.1627072	0.0057333306159012545	0.008706652415947235	8
SCARNA4	2.3956933	0.0061170256625509714	0.009268220700834804	8
ZNF879	1.6739819	0.006722125599811732	0.010154268277661227	8
CHAC1	2.1176202	0.006816984874029439	0.010274280141717317	8
C6orf164	2.3221686	0.007673860318155416	0.011513668894456739	8
CCK	3.231288	0.00779221827735026	0.011656272666193358	8
ZNF674-AS1	1.1074378	0.008075927672615406	0.012062625351180592	8
KRT85	1.9851217	0.008313195955165862	0.012389263718578035	8
LIPT2	1.4305389	0.009803569711334567	0.014523806979754915	8
ZFP69	2.0989144	0.010454223684819299	0.015453397908084698	8
C1orf74	1.6749358	0.010495710062483263	0.015503264494066858	8
ZNF799	1.2652496	0.01055676108363674	0.015581935178799616	8
C21orf7	1.2742748	0.01095612766676558	0.01614757209545406	8
AURKAPS1	1.8522857	0.011056022752379591	0.01628280228627333	8
LAMB2P1	2.4253266	0.012832724083231504	0.01880252612927693	8
GRK4	1.8922544	0.014124894024142085	0.0205752280031203	8
LOC100270804	1.6957103	0.014706339254188702	0.021391038915183565	8
BDKRB1	3.4239028	0.015271317866124349	0.022164467149672497	8
LOC653160	1.659184	0.016022729817084202	0.023204532682236354	8
SNORD25	2.6572354	0.019233498670068763	0.02761449916736362	8
NAT1	1.1005461	0.019709152519119616	0.028277119826570468	8
IGIP	1.4255493	0.0213965754539787	0.030632176741558624	8
HIST1H3J	3.011655	0.02190676805383511	0.03127304504473249	8
EPHX4	1.9838147	0.022845934270770838	0.03252090287654212	8
CCNE2	1.1786983	0.024451547883997962	0.03468304664396874	8
SNORD32A	1.6215142	0.02463459172641972	0.0349179188184546	8
MIR597	1.4082863	0.024949443665945068	0.03533915533419982	8
FAM19A1	3.0213645	0.02751464528580145	0.03878033162198936	8
KLRAP1	1.0829957	0.03114235169112925	0.04355573663095	8
MYLK-AS1	1.3552196	0.032770623404787674	0.04573708779453967	8
SNORD59B	5.342374	0.03411294101632374	0.047412009751666075	8
MTRNR2L8	3.5030499	0.0	0.0	9
MTRNR2L1	2.8522964	9.20758267800971e-248	4.0032968165259607e-246	9
ZBTB16	3.2012236	3.143117014988983e-83	2.674993204245943e-82	9
VIM	1.9175926	1.961667823451138e-77	1.57563680598485e-76	9
DHRS3	2.4785976	1.1403105315680409e-67	8.478145216119263e-67	9
LOC284454	2.4847097	3.184775761678079e-65	2.3246538406409333e-64	9
COL3A1	2.9681273	6.815700237015576e-60	4.716747568868911e-59	9
FOS	1.7374666	4.5259734442308405e-53	2.9012650283531028e-52	9
MIR100HG	3.1170082	1.6763603292337453e-52	1.0677454326329588e-51	9
C1S	2.2307978	1.0292840445475024e-49	6.3340556587538604e-49	9
COL1A1	1.4556435	8.124127419294343e-45	4.709639083648895e-44	9
SFRP2	2.7647028	6.506265296064214e-44	3.717865883465265e-43	9
SNAI2	2.0887463	6.335550134434916e-42	3.519750074686064e-41	9
SPARC	1.2754537	3.269946562145333e-41	1.7917515409015522e-40	9
FN1	1.7606717	5.730307758615455e-40	3.064335699794361e-39	9
DCN	3.3436236	2.0932417143863556e-39	1.1046130418925359e-38	9
CNIH	2.091838	2.928379562538636e-38	1.5172951101236454e-37	9
ITM2A	2.0461502	5.107359509933804e-34	2.473297583503053e-33	9
COL4A1	1.4345124	6.150227567648602e-33	2.928679794118382e-32	9
TNC	2.2372403	6.83699692577191e-32	3.209857711630005e-31	9
GSTM1	2.7032385	1.2172635660068222e-31	5.688147504704777e-31	9
NUDT4P1	2.3968036	2.643209783515086e-31	1.2322656333403665e-30	9
MFAP4	2.809177	9.291362568934649e-31	4.3115371549580735e-30	9
OLFML3	1.7008921	2.12845344699906e-30	9.785992859765793e-30	9
LOC100128252	2.7380404	3.183213237674965e-30	1.456848163695636e-29	9
FBLN1	1.6009554	4.045956191141428e-30	1.8432602237546369e-29	9
MXRA5	1.9228526	4.9510970592862034e-29	2.2202228965408983e-28	9
LHFP	2.096876	3.9939526171232184e-28	1.7750900520547636e-27	9
GNG10	1.8352457	4.235166816617902e-28	1.878122756815034e-27	9
STOM	1.3504483	6.841071075308107e-27	2.974378728394829e-26	9
TEKT4P2	2.2642233	9.189774746407868e-27	3.986887091717079e-26	9
NDNF	2.9467056	1.1694653174992217e-25	4.997715032047956e-25	9
CXCR7	2.5863068	4.789545735524203e-25	2.0381045683081716e-24	9
HMGN4	1.9059134	1.7582529843698606e-24	7.434473506849306e-24	9
LUM	2.8393636	3.446298938665207e-24	1.4419660831235177e-23	9
MEIS1	2.02829	1.3462181039431628e-23	5.52861644329841e-23	9
SRSF10	1.5574932	8.617303324302473e-23	3.4607643872700695e-22	9
ERRFI1	1.7797517	6.399036784046188e-22	2.5094261898220343e-21	9
HOXC10	2.027414	7.461871081531434e-22	2.9204974878792304e-21	9
DAZ2	8.725807	2.873033294617627e-21	1.1200909530673009e-20	9
CTSL1	1.5574168	2.5193068226843455e-21	9.841042276110724e-21	9
RNASE4	2.78376	1.9742156740164017e-20	7.593137207755391e-20	9
SBDSP1	2.0744379	3.461440842986178e-20	1.321160627093961e-19	9
FRZB	2.0908573	8.242641800559409e-20	3.1294273619290025e-19	9
ICAM1	1.750609	1.1024636034108074e-19	4.1681043607213887e-19	9
C4orf52	2.0777655	1.8536841247963205e-19	6.903851488999331e-19	9
WIF1	1.5125275	3.94030572269265e-19	1.4566749436941404e-18	9
ANKRD36BP1	1.1487616	2.384154775405242e-18	8.51483848359015e-18	9
LHX8	3.8373168	3.066984308593462e-18	1.0895148520758303e-17	9
NNMT	2.5585968	3.175590079455279e-18	1.126095772856482e-17	9
COL8A1	1.1366591	4.491073474845245e-18	1.5813638995933963e-17	9
OSR2	1.6431704	7.582366167221794e-18	2.6465501456271533e-17	9
NFKBIA	1.0458541	8.225329353972316e-18	2.865968416018229e-17	9
