names	scores	logFC	pvals	adj_pvals	cluster
IL2RG	4.9168153	2.8007643	7.82217103125902e-06	3.183141185077321e-05	6
IFI44L	4.902247	2.5885265	8.25948122279406e-06	3.339035352103288e-05	6
FYB1	4.8771114	2.6029952	8.93821026678172e-06	3.593763540343684e-05	6
NKG7	4.8716354	4.0854106	9.520814524270487e-06	3.803179423478859e-05	6
CELF2	4.871263	2.4085429	9.150839599336472e-06	3.663310110460267e-05	6
PPP2R5C	4.826271	2.2104619	1.0822372911624671e-05	4.254113607282251e-05	6
CFLAR	4.7866483	1.8427294	1.2000325953524326e-05	4.662587213277853e-05	6
CD247	4.7523694	3.7605972	1.4459634179748993e-05	5.553882359061593e-05	6
KIAA1551	4.7363834	3.2795913	1.5342897630374713e-05	5.826516623251239e-05	6
CD69	4.7054663	3.347387	1.7000835900761274e-05	6.383952098913913e-05	6
LSP1	4.6979375	2.1593077	1.6488749322419667e-05	6.216931504728639e-05	6
TIGIT	4.6384125	3.942205	2.1588330907536396e-05	7.897909178549205e-05	6
CCL5	4.634546	3.288519	2.1545661455488724e-05	7.890110909616534e-05	6
CD48	4.632067	3.0510895	2.1906884742265422e-05	8.006522168414513e-05	6
ALOX5AP	4.6046925	2.434607	2.3210050102677266e-05	8.399719405425318e-05	6
IL2RB	4.59853	3.6649232	2.477071174654128e-05	8.929539502777563e-05	6
LAT	4.5856247	2.926526	2.5458908459968285e-05	9.168680970719573e-05	6
SAMSN1	4.580928	3.0220256	2.6128600470725685e-05	9.391554352075039e-05	6
FKBP11	4.5679364	2.624741	2.737633608233707e-05	9.801895525604212e-05	6
TNFAIP3	4.56674	2.1732616	2.6464782143144118e-05	9.503145774433189e-05	6
DOCK8	4.54452	2.9327712	2.959676466387606e-05	0.00010485143378046217	6
TNFRSF17	4.5231547	8.525538	3.2917108667488714e-05	0.00011485242353764948	6
KLRD1	4.52215	4.8610787	3.271266755684462e-05	0.00011435506776020896	6
CD53	4.52044	2.3032036	3.1058738589590536e-05	0.00010919318657329879	6
RHOH	4.5186553	2.5726395	3.213688306762263e-05	0.00011244865808225913	6
ITM2A	4.5038686	2.82885	3.388842183731383e-05	0.0001179074563925373	6
PTPN22	4.500089	4.7522364	3.535877271622844e-05	0.00012244673400793263	6
SAMD9L	4.4868135	2.7007315	3.586021821462029e-05	0.00012395089457719547	6
IKZF3	4.4785185	3.8468747	3.775081680836243e-05	0.00012975745870409225	6
LCK	4.47739	3.2152736	3.7451696667314296e-05	0.00012896926298762939	6
APOBEC3G	4.4766583	2.7570813	3.6971145055114264e-05	0.00012743319121142463	6
LPXN	4.435751	2.7120018	4.286508030937912e-05	0.0001458438966327402	6
CCND2	4.4346304	2.787532	4.319634676189022e-05	0.000146700828387118	6
TBC1D10C	4.4213014	3.1304731	4.518938833765963e-05	0.00015276741986061513	6
GZMA	4.4131603	4.0688386	4.725954258309748e-05	0.00015932847613553394	6
IGHG4	4.4100533	3.8244753	4.807457122317455e-05	0.00016178100243135698	6
FYN	4.4019747	3.1544757	4.872026725589846e-05	0.000163655806827768	6
IGLC3	4.3731313	4.5042973	5.474307074367489e-05	0.00018173912524517406	6
LIMD2	4.3645654	2.085456	5.3111687594009684e-05	0.0001768746631873764	6
PAG1	4.311516	3.0302994	6.605681829061764e-05	0.00021619126978195943	6
MEF2C	4.287333	2.711769	7.11943121623804e-05	0.00023177355369162606	6
SEL1L3	4.286203	3.8131332	7.285767352444304e-05	0.00023697984478240937	6
IGHM	4.258649	4.753584	8.060223469882662e-05	0.0002601093949451217	6
IFNG	4.229909	4.7354584	8.844399434622627e-05	0.00028222412462134967	6
RUNX3	4.2174406	2.8112664	9.080073966492891e-05	0.0002889825435503121	6
LAPTM5	4.2128744	1.5899632	8.274707761930288e-05	0.0002661013505686024	6
XAF1	4.202317	2.2791612	9.407112160332878e-05	0.00029861923911022323	6
SYTL3	4.2016172	4.013571	9.693774807164324e-05	0.00030719123424075625	6
FCRL5	4.191857	8.414236	0.00010118997747637883	0.00031875274234886597	6
ANKRD44	4.190629	2.784404	9.904262056413413e-05	0.00031305601623992784	6
IRF7	4.178516	2.0686111	0.0001021491848760267	0.0003212265856314201	6
HLA-DPB1	4.170803	1.8166413	9.935849033165553e-05	0.00031378600151749336	6
TRAF3IP3	4.1433916	2.8439705	0.00011578634361418582	0.00035952146189446773	6
CCDC69	4.112574	3.3411188	0.00012904927166351688	0.00039670304392403903	6
IGHGP	4.0913544	6.48921	0.00014117184584415085	0.0004314877308116713	6
DERL3	4.0835156	4.721301	0.00014444211602853037	0.00043999473926250595	6
BIRC3	4.07791	2.0383153	0.00014118231841713414	0.0004314877308116713	6
CCL4	4.0668564	3.0445297	0.0001495556542172294	0.0004544474854709397	6
IGLC2	4.0371714	3.802282	0.00016803273971890986	0.000507255697108964	6
SLAMF7	3.9860818	4.0992146	0.0001972529218656533	0.0005892073939317615	6
LBH	3.982426	2.2964094	0.0001951737320460997	0.0005834683979857106	6
HLA-DRA	3.9745202	1.6692761	0.00018991396004450336	0.0005686645724185088	6
MYO1G	3.9440591	3.3127017	0.00022578437203096515	0.0006663524398198212	6
POU2AF1	3.9295647	6.352145	0.00023962375945975	0.0007032643297885435	6
EPSTI1	3.9289806	2.2854593	0.00023258636002432956	0.0006847861356891615	6
CST7	3.9281483	3.0036428	0.00023536794105756109	0.0006924239985730002	6
EMB	3.9267938	2.620569	0.00023702823577629857	0.000696753644545285	6
GPR171	3.8546364	5.775042	0.00030508952836723704	0.0008827766697861713	6
CLEC2D	3.829482	2.524866	0.00032389802497131287	0.0009328162137716299	6
TRIM22	3.8226924	2.084578	0.0003281712338092234	0.0009443868449572276	6
TAGAP	3.7657182	2.847813	0.00039850323927106116	0.001129194378149211	6
RASGRP1	3.7526379	2.8843393	0.0004174823029348396	0.0011784546289871905	6
GNLY	3.7514923	4.9588	0.0004231984867618835	0.0011927676648246831	6
SAMD9	3.7508883	2.4945247	0.00041737017089917217	0.0011784546289871905	6
ZBP1	3.7435188	4.19623	0.00043247324240602993	0.0012138227997260287	6
DOCK2	3.742405	3.0616355	0.00043073641459549837	0.0012112412876182394	6
SMAP2	3.728947	2.1306796	0.00044519337420523963	0.001244318848478336	6
SELPLG	3.725709	2.7527559	0.00045243277460068417	0.0012635972049505125	6
RAB27A	3.7146752	2.2436469	0.0004668461270144326	0.0013025127557526996	6
AC243960.1	3.7064414	7.5573006	0.0004894259783268305	0.0013627950187774219	6
FAM118A	3.705599	2.5132964	0.0004841522272250704	0.0013491270585193327	6
CTLA4	3.7009277	4.088658	0.0004948928444405811	0.001372844639795756	6
DUSP2	3.6957128	2.2501159	0.0004943957892351497	0.0013724961992666253	6
ZNF331	3.637277	2.2531898	0.0005974763751773725	0.001640174744636249	6
SPN	3.6356893	3.5777333	0.0006063911318726194	0.001662177472009888	6
ICOS	3.6314533	3.9182086	0.0006140296910737313	0.0016781358790809448	6
PIM2	3.6015582	2.709251	0.0006689889079099247	0.0018162483576246668	6
EVI2B	3.6000102	2.5903184	0.000671280774835162	0.0018211324985432625	6
PTTG1	3.589766	1.7458984	0.0006816487358721037	0.0018465484450494306	6
CD96	3.5780702	2.8116794	0.0007182330573152553	0.001934308416020312	6
TAP1	3.5765429	1.607399	0.0007107357391195188	0.0019169113547785562	6
CLEC2B	3.5750856	1.9880135	0.0007210275127719736	0.001940419999775996	6
TRIM38	3.569466	2.0611165	0.0007362347673373733	0.0019755900256438596	6
PCED1B	3.5681233	2.8793795	0.0007429601767420379	0.001990745361176091	6
TXNIP	3.5467227	1.3998892	0.000776955640267972	0.0020713211333262312	6
NR3C1	3.534609	1.7147449	0.0008125933318882348	0.002160095223976279	6
LPIN1	3.516899	1.9163816	0.0008609037788523694	0.0022786815636529406	6
CD8A	3.5072565	3.25905	0.0008965460559170994	0.002369626378121375	6
CTSW	3.4954302	3.7248025	0.0009351772010422412	0.0024646788572404285	6
RGS2	3.4839969	1.975309	0.0009505134573483798	0.0025015293624659997	6
CTSC	3.4586236	1.55962	0.0010207203714170253	0.0026635323251312914	6
IPCEF1	3.4220347	4.2332234	0.001173847940165243	0.003035247123100471	6
ANKRD28	3.4197946	1.7267076	0.0011572287053745838	0.003000673730778307	6
PHF19	3.4194028	2.3719497	0.0011697637995001476	0.0030289258858816016	6
PTPN6	3.4164767	2.2167354	0.0011815866708852786	0.0030509872459266976	6
DOK2	3.4140463	2.2558062	0.0011850739319887694	0.0030578548733928095	6
ARHGAP9	3.4093068	2.9226427	0.0012129565810481367	0.003123257537960185	6
ARHGAP30	3.3965054	2.107603	0.0012492055036205348	0.003209884795464448	6
TNFRSF9	3.3918123	4.349287	0.0012872422761763152	0.003303027923938531	6
RIPOR2	3.386241	3.044532	0.0012995470284182988	0.0033276689327828234	6
PRDM2	3.3862147	1.9003212	0.0012915840914343264	0.003311868992262204	6
SP140	3.3807442	3.0061502	0.0013206435210123331	0.0033746734509962455	6
GBP5	3.3802862	2.3903744	0.0013132974020383143	0.0033605497926118915	6
ICAM3	3.376586	1.8553971	0.0013234479523292675	0.0033795025458580813	6
IGLV3-1	3.3762586	6.611891	0.00135361305777451	0.0034517600058501133	6
CNTRL	3.3692548	2.4168327	0.0013631436113138785	0.0034712719805684226	6
AKNA	3.3676789	2.5232556	0.0013713548956058406	0.0034849768495622976	6
PYHIN1	3.3624656	3.9598753	0.0014043486682826394	0.0035639205558409015	6
CSK	3.3516152	2.02813	0.0014347037966546492	0.0036334684911850097	6
PARP14	3.345424	1.5519605	0.0014468651566821302	0.0036617580506441583	6
RASAL3	3.3141909	2.8689399	0.0016124548873481183	0.004053075380102924	6
BTN3A2	3.3060207	2.0922332	0.0016438560748511357	0.004129196598623349	6
SERPINB9	3.2967587	2.2566726	0.0016902490920189424	0.0042342172169559265	6
CXCL13	3.2873993	3.4303641	0.0017518774049503463	0.004373775007629412	6
SIRPG	3.2777534	3.6451018	0.0018040055659399156	0.00449177935724258	6
PRF1	3.27115	3.9182243	0.0018433740103795053	0.004571320112988102	6
STK10	3.271103	2.5670056	0.0018313980734443697	0.004547725726731819	6
PARVG	3.2621922	2.4748843	0.0018768530537154875	0.004643617077590657	6
LAX1	3.25512	4.2861133	0.0019334357317757516	0.004765873935231089	6
OAS1	3.2507513	1.8061036	0.001923917262296499	0.004745576958735356	6
CLECL1	3.2456973	4.0148726	0.0019883316613383216	0.004891401790043342	6
LAG3	3.2453828	2.671648	0.0019677690877487847	0.0048440418249378805	6
GPR174	3.2410736	6.328335	0.00202271436998405	0.004966066177469146	6
GIMAP4	3.2371516	2.085165	0.0020141275289930196	0.00494827208751942	6
GNG2	3.2359993	2.6238117	0.0020293404370231253	0.0049765793774141625	6
IL16	3.2320607	2.725245	0.0020544105724460745	0.005027183486879633	6
JAK3	3.2154295	3.1732602	0.0021640248684719017	0.005274453752640948	6
UBE2S	3.1758156	1.3621858	0.002394902769038902	0.005795131454878024	6
DOCK10	3.171963	2.3394625	0.0024437040071139007	0.005897770284967905	6
IRF4	3.1496477	5.8207936	0.002640768579855763	0.006327911739667344	6
AC016831.5	3.1342716	2.117605	0.0027288059684472997	0.0064967384364773015	6
NCF1	3.1250386	1.8475857	0.0027680732643120495	0.006579046861704504	6
WAS	3.1249385	2.4070923	0.002798779659991667	0.006646202341689724	6
ZEB2	3.1221914	1.7349743	0.002801218723161008	0.006647722018034634	6
SELL	3.1202931	3.0495195	0.002856314020526816	0.006769775693294794	6
RCSD1	3.0987687	2.0582588	0.003009719222905659	0.007106014395294831	6
RAB8B	3.093999	2.1091065	0.0030646096384886446	0.007226376907604047	6
CXCR3	3.0865195	2.658365	0.0031234611938916975	0.00734172335332686	6
NCKAP1L	3.0738878	2.2805407	0.0032437849086920816	0.007605193678691144	6
CYFIP2	3.0546265	2.4990604	0.003441395470049563	0.008017626899012064	6
GLIPR1	3.0436006	1.4104784	0.003482240923641054	0.008087291145728282	6
OAS2	3.0400443	1.898131	0.0035628575577178463	0.008258945216918095	6
IL7R	3.0367246	2.614614	0.0036209297318575513	0.008383042205021085	6
NIN	3.0349405	2.055157	0.0036301446286844323	0.008399113589849077	6
PLAC8	3.0309649	3.744589	0.0036983232789265116	0.00853548064686662	6
ITGA4	3.0283754	2.4777257	0.003697193114625205	0.00853548064686662	6
IGFLR1	3.0205624	2.9507291	0.0037980945244402266	0.008754809274988545	6
CD84	3.013281	2.4400911	0.0038683549546860937	0.008905652060788236	6
FAM30A	3.012824	7.7454205	0.003906862105715177	0.008977522065060682	6
GRAMD1B	3.01204	5.05549	0.00391188411569456	0.008983475330945555	6
GNG7	3.0114822	2.578686	0.003891754341596512	0.008948371059240267	6
FCHSD2	3.0013287	2.6644478	0.004008228190856599	0.009176210139538496	6
HLA-DQB1	3.0000105	1.3821006	0.003934545109654209	0.009029903217498324	6
TRAT1	2.9955077	3.6297283	0.004084487376315142	0.00932767667211647	6
S1PR4	2.9841099	3.2604454	0.004211429217025774	0.009558495673777785	6
NLRC5	2.980847	2.441302	0.004237822990890075	0.00961249597995017	6
HLA-DRB5	2.9766555	1.3409244	0.004182763214120236	0.009510960046876476	6
CD8B	2.970491	2.9866295	0.004365357035179332	0.00988357490501693	6
BIN2	2.94435	2.4804134	0.0046919662489988655	0.010571228835396834	6
PLEK	2.932447	2.138217	0.004837633614418219	0.01083993705595835	6
GIMAP7	2.932422	2.4897454	0.00485549395305869	0.01087336373124355	6
ARID5B	2.9293106	1.2101381	0.004831358710947965	0.010832445653490733	6
CD28	2.9242256	3.7330642	0.004990289696600926	0.011134734558538903	6
BIN1	2.9233632	2.190916	0.004970529164664049	0.01109734457005055	6
PSTPIP1	2.9199867	2.5565577	0.0050214957153903485	0.011184102874241915	6
PHYKPL	2.9179614	1.7348508	0.005038253549611776	0.01121202073009566	6
DEF6	2.9178987	2.247861	0.0050499696145374215	0.011220467664290903	6
CREM	2.9171133	1.5418289	0.0050431335462568306	0.01121202073009566	6
IFNG-AS1	2.9170053	4.3321567	0.005090398759967668	0.01129671076160993	6
PECAM1	2.9153428	1.7718045	0.0050418326117932285	0.01121202073009566	6
RASSF5	2.9098713	2.1770992	0.005145397467526158	0.011405065172470998	6
SKAP1	2.897972	2.128373	0.0053263378801022805	0.011784921237711334	6
BCL11B	2.8964782	2.740777	0.005376461473676407	0.01186422494451619	6
RSAD2	2.894942	2.3323565	0.005378234582426148	0.01186422494451619	6
GZMH	2.8926792	3.2315078	0.0054295946175354996	0.011963239184134567	6
POU2F2	2.8905733	2.1219976	0.0054146493383625495	0.011937427986425787	6
MIR155HG	2.8789136	2.6449957	0.005623292345825568	0.012345849802629514	6
SH3KBP1	2.8786638	1.3751202	0.005576705720275544	0.012258136607030418	6
ITK	2.8744965	3.2705302	0.005712395723440117	0.012519159073612831	6
ZNF683	2.8736372	3.9781966	0.00573627922500665	0.012549172135227693	6
CYTH4	2.8710084	2.1991398	0.00572974681311419	0.012546484068506876	6
XCL2	2.8706403	5.1386914	0.005797416270594296	0.012667920236455306	6
LRMP	2.8678389	3.8709166	0.005834140113446828	0.012740631039708055	6
BCL2L11	2.85304	2.120241	0.006044143743339333	0.013152597839598842	6
PSMB8-AS1	2.8454738	2.0112333	0.006149051035587215	0.01334159928155887	6
ABI3	2.8344524	2.4202273	0.006353506607219979	0.013752903874445123	6
IGHA1	2.8324292	2.450291	0.006414767547862761	0.013877380614375236	6
AL136987.1	2.8296485	3.7793484	0.006472837462233459	0.01399088168659151	6
PRKCB	2.8286352	2.802395	0.006474805868490252	0.01399088168659151	6
LY9	2.826821	3.9092686	0.006522990809269987	0.014086762735390184	6
SOCS1	2.8204782	1.9232234	0.006596002402472088	0.014227804364935414	6
SEMA4D	2.8072891	2.2422771	0.00685321806734753	0.01472246555747042	6
JAML	2.804468	2.7534585	0.006901877513030829	0.014809777822676487	6
PDK1	2.802649	2.0508974	0.0069237455129656	0.014848078740805508	6
CEMIP2	2.801945	2.263178	0.006956709464347825	0.014901473316385631	6
ADAM19	2.7902493	3.5631137	0.0072016209823661855	0.015390393018995405	6
NABP1	2.7897391	1.6525162	0.007140277645406735	0.01527696925291134	6
RGL4	2.7858725	3.693865	0.007284816362880087	0.015550200150688573	6
CARD16	2.7646592	1.7160466	0.007648824883841518	0.01628957230305153	6
PNOC	2.7592754	8.551241	0.007851879688809146	0.016683551150172393	6
ITGAL	2.7418087	2.8851895	0.008193621184207437	0.017360590133154878	6
ADGRE5	2.7396379	1.8066843	0.008185940207729106	0.017360590133154878	6
IGHG2	2.7333283	3.9542007	0.00840842073811478	0.01780465021623731	6
SIT1	2.7228472	2.4017634	0.008573699631747655	0.018113104710867686	6
KLRB1	2.721052	3.5627782	0.008671224188492192	0.018308670500844944	6
CCR7	2.7156749	2.718863	0.008749462875712086	0.018442250613665806	6
KLRC2	2.7134218	6.807179	0.008871649054313488	0.01864661163577266	6
ANP32E	2.7111988	1.3258153	0.00881186715519169	0.018552620591699886	6
TNFRSF18	2.7095153	2.386501	0.00890878556380332	0.018697952036911134	6
APBB1IP	2.7070234	1.7348973	0.008911256708254536	0.018697952036911134	6
RHOF	2.7060828	2.1990225	0.008987607379150813	0.018826082350318737	6
HMGB2	2.7028894	1.23955	0.009005078165202903	0.01885199083310183	6
CDKN2D	2.6995656	1.7633587	0.009116526224179886	0.019063703677614417	6
ENTPD1	2.6980627	2.222886	0.009172306227920523	0.019165197915395258	6
DDHD1	2.688098	1.6725539	0.009378499161310613	0.01954515194644259	6
ARHGAP25	2.6796458	2.5932143	0.009648400344705337	0.020062374380239854	6
SPOCK2	2.675735	2.220345	0.00971594554437301	0.02018011174056114	6
ARHGAP4	2.671023	1.929588	0.009812559112360899	0.020369329168636808	6
IL21R	2.6685894	3.2906206	0.009958212545117112	0.020625333718726307	6
SH2D1A	2.6633875	3.012924	0.010091544136697916	0.020831427701172512	6
TOP2A	2.6556423	2.0646982	0.010264993665066741	0.021175010121270415	6
IRF8	2.6503417	3.001253	0.01045509035260254	0.02144360938542579	6
OXNAD1	2.6490347	2.3120277	0.010442561970650131	0.021436259156417906	6
IRF1	2.644791	1.0939715	0.010463552834079215	0.02144360938542579	6
KLRC1	2.644548	4.1880407	0.010621692147277435	0.021707231364823203	6
MS4A1	2.6442137	4.6449804	0.010637868331108045	0.021716532311295153	6
MIAT	2.6430597	2.670988	0.01062743749363063	0.021707231364823203	6
FKBP5	2.6327436	1.587391	0.010879556571990908	0.02216094902618876	6
TESC	2.621852	4.062614	0.011272515172112293	0.02284802170101751	6
STAT4	2.6068282	3.2079728	0.01170062089866584	0.023599232653149716	6
GIMAP1	2.606507	2.733501	0.011699995758261422	0.023599232653149716	6
TOX	2.5949469	3.5727813	0.01207095886204333	0.024214002711862165	6
VPREB3	2.5936918	4.917989	0.012136655617494496	0.024306201900619058	6
GZMK	2.5935743	2.6293979	0.012078451732077026	0.024215886679340538	6
GPRIN3	2.592115	2.0323126	0.01210213685280519	0.024250214572188275	6
CRTAM	2.589667	4.256962	0.01225152157583769	0.02446993093120014	6
NCF4	2.587405	1.9909656	0.012238546978456432	0.02446993093120014	6
AC025164.1	2.5870817	3.1016862	0.012324089301076487	0.02458828831937236	6
EVI2A	2.5847292	2.5275486	0.012378682615448127	0.024683881416125646	6
STAT2	2.5808358	1.4109945	0.012415283831013724	0.02473017453131844	6
SASH3	2.579159	2.0583096	0.012483771137181106	0.024826444753436053	6
BCL11A	2.5785491	1.9561613	0.012555938675942006	0.02492971166448453	6
FERMT3	2.5656388	1.7960436	0.01293619549456611	0.02554743043956268	6
AC004687.1	2.559855	3.4642618	0.013218271293087001	0.026062706738503985	6
LINC01871	2.5589507	6.020982	0.013276583946122994	0.026163721429826377	6
ARHGEF1	2.5530658	1.5006535	0.013360999442513679	0.02631604101284011	6
ICAM2	2.5476675	1.9383159	0.013533971927282024	0.026614170447741926	6
MKI67	2.5455885	2.3186808	0.013684397423894079	0.026824322801744627	6
KLHL6	2.5420308	2.6363678	0.0137970306319831	0.02701644312939987	6
ARAP2	2.5202336	2.2267714	0.014585282669830148	0.028439377026397043	6
ITGB2	2.516413	1.1588081	0.014525429436521747	0.02833762500947616	6
C19orf66	2.4937313	1.6690558	0.015580680768722578	0.030189100912653342	6
MATR3.1	2.4910743	3.433659	0.015755513231115775	0.03046648100717863	6
PRKCH	2.4907877	1.8218918	0.015689549141146297	0.030368194906514177	6
KIF20B	2.4842758	1.9078091	0.015966020581988438	0.03080649924305341	6
RPS6KA3	2.4808319	1.8005309	0.01608979416828811	0.031029117667966892	6
ASPM	2.4788446	2.6280358	0.016227012398860544	0.03122854729884881	6
MALT1	2.4778085	1.8432741	0.0162069182546093	0.031222399870063273	6
PIK3AP1	2.4725063	2.0310094	0.01641618746876873	0.03157616486054162	6
TMC8	2.4662735	2.1305788	0.01668776736685	0.03196542271669816	6
HLA-DQA1	2.4657004	1.3608209	0.01656936493766901	0.03180457321801922	6
SETD2	2.4611745	1.4080215	0.016863126960712724	0.03225116672869229	6
GPR183	2.4586089	1.7907182	0.01698551206327433	0.03241811315795385	6
HSH2D	2.4555993	1.9179999	0.017131398961945873	0.03267966916075891	6
TMEM120B	2.4489665	2.1530967	0.01745557835515117	0.03317816976454917	6
GZMM	2.4481163	2.7435246	0.017514154828423133	0.0332552939830542	6
HLA-F	2.4391735	1.1328952	0.01776058516087149	0.033638257392226485	6
TTC7A	2.430344	2.4297054	0.01830722968047922	0.034583442571252926	6
SPIB	2.4299667	4.3458753	0.01837609117280254	0.03469578788119846	6
USP18	2.4162202	1.7257272	0.01891442037510188	0.03562119433537281	6
RHEX	2.410811	4.1203194	0.019257416490387185	0.03617496386984273	6
C12orf75	2.4066272	1.3440608	0.01934249916651933	0.036297884418633276	6
GRAP2	2.402091	3.2766922	0.019658622437627973	0.03674183606830317	6
ZAP70	2.4018257	2.334729	0.01961401011800237	0.03667700778644674	6
PPP1R18	2.4010534	1.2140723	0.019523179496851367	0.0365487133363325	6
AIM2	2.3907735	3.3822973	0.020215780271385375	0.03761193761468729	6
SMC4	2.3841448	1.2205867	0.02042737860955789	0.0379864941934154	6
METTL8	2.3736448	1.6510992	0.020982911854109675	0.0389411648924838	6
CENPC	2.3728645	1.5833751	0.02104743512719413	0.03904130160390678	6
CSF2RB	2.367304	3.3957088	0.021434159282053784	0.03967896720801038	6
IL10RA	2.3663676	1.6007397	0.021305129217890788	0.039466365690240895	6
PIP4K2A	2.3658721	1.94351	0.021451276567710856	0.0396907696132657	6
SLAMF1	2.3636959	2.922336	0.021578785707964825	0.03990671330877379	6
GAB3	2.360593	3.443855	0.02177861531570414	0.04015568043489361	6
ST8SIA4	2.3588152	1.7895907	0.02172817125331218	0.04008267238192137	6
LCP2	2.3586767	1.4640993	0.021709789730674382	0.04008081827370654	6
IGHV3-30	2.3566658	6.0231714	0.022022786047621628	0.040504825508194085	6
IL12RB1	2.3540807	3.4518754	0.02211929129411	0.0406620802645455	6
CBLB	2.3497055	1.702381	0.022286175341083736	0.040925447192705564	6
CCDC88B	2.3473809	2.3828585	0.022431200151430387	0.04113314370200262	6
BTLA	2.3467457	4.247769	0.022540817782231364	0.041272706494224425	6
MSL3	2.3394442	1.320828	0.022781001580714222	0.041629970742205265	6
SYNE2	2.3379369	1.1870258	0.022865629829815957	0.04176396550725159	6
ZFX	2.3332615	1.2548257	0.023123863670850328	0.04221476099989722	6
GFI1	2.3283117	4.1182914	0.023572044438124454	0.0429904759125715	6
HERPUD2	2.324229	1.4675004	0.02368016678987564	0.04314507706537993	6
IGLL5	2.3231974	7.446795	0.02389259816872119	0.043467823847082615	6
RASSF2	2.3210201	2.7186635	0.023955100360343762	0.04356008653123534	6
AC090152.1	2.315681	4.83238	0.024322098140516103	0.044162237164229484	6
PTPRN2	2.3133888	2.937666	0.024404243183608405	0.04424616219991809	6
PATL2	2.3120255	3.6240916	0.024508272960652597	0.04439775126218783	6
ADA	2.3103774	2.2237797	0.024545968889525864	0.0444377045795189	6
ST8SIA1	2.3056097	2.6756098	0.0248758266024059	0.04499078771213402	6
MANEA	2.30474	1.8353539	0.024825951457789663	0.04492257132053516	6
LINC01480	2.2994175	3.424685	0.02526428327615206	0.04562635713850532	6
INPP5D	2.293359	2.1522236	0.025567328641094362	0.04608355089211886	6
CHST11	2.290148	1.9369404	0.02574058069265927	0.04635060704647953	6
RAB30	2.2818828	1.4419998	0.026188733795574126	0.047111670581619476	6
VPS13C	2.2782888	1.3415188	0.026443321295016625	0.04750027816484513	6
BATF	2.2774732	1.4010009	0.026486251873157337	0.047554276322311156	6
BICD1	2.265098	1.9874753	0.027309630405960406	0.04886638467313497	6
HCG18	2.258278	1.6744992	0.02781456255573765	0.04969768309644614	6
MIEN1	21.004967	4.020137	2.1175825149369463e-22	7.312586348310296e-21	12
ERBB2	19.714584	5.243589	1.2930701131787017e-20	3.647247380301758e-19	12
CD24	8.960115	1.9474046	2.6757849031339097e-11	2.0427738051817763e-10	12
GRB7	8.208885	4.3460264	1.6026662359829818e-09	9.535993143248177e-09	12
TFAP2B	8.106512	3.973501	1.998428827409682e-09	1.1758271524329259e-08	12
RPL23	7.8315377	2.297062	3.5578350638121865e-09	2.0162884295684094e-08	12
LRRC26	6.876042	3.3244846	6.637950116151415e-08	3.193649176976495e-07	12
METRN	6.180736	2.6628199	4.741917578207845e-07	1.9664854603230066e-06	12
GSTM3	5.724875	2.142283	1.7673674423254437e-06	6.663696632033177e-06	12
ANKRD30A	5.6953044	2.4207969	1.9841048154558807e-06	7.405320498090384e-06	12
KRT7	5.5383134	1.7572688	2.7599344052655273e-06	1.0117021455809646e-05	12
PPP1R1B	5.4951706	4.2615266	4.1903995510343255e-06	1.484518345260962e-05	12
AC093001.1	5.4372563	3.8463814	4.837046490534934e-06	1.69250821804229e-05	12
CLU	5.3645782	2.364782	5.565841732955272e-06	1.931059643499505e-05	12
ORMDL3	5.3211956	3.4569266	6.923825125777256e-06	2.3644670831559118e-05	12
TFF3	5.2819424	2.9544976	7.146719468805195e-06	2.4360819591545382e-05	12
CLDN3	4.7104497	2.042861	3.965995346109337e-05	0.00011658196343575179	12
KRT10	4.671248	1.1671511	3.8305441247678295e-05	0.00011277976526706876	12
TNFSF10	4.619901	2.1748672	5.274601575790293e-05	0.00014992040632727025	12
APOD	4.5625486	2.5240393	6.176758570669985e-05	0.00017345078778888568	12
PSMB3	4.495018	1.3518862	7.175470766315554e-05	0.00019994995838262423	12
MIPEP	4.408836	4.48696	0.00010327832175961317	0.0002812184221825871	12
SLC12A2	4.3320456	2.5279171	0.00012531603832374293	0.0003343269036868088	12
SPINK8	4.233627	3.8865018	0.00017040215668852058	0.0004459178250453849	12
SOX11	4.209915	5.461596	0.0001842526111977306	0.0004790542666406098	12
PNMT	4.0588818	4.506317	0.0002831005562260436	0.0007082305722784232	12
SERHL2	4.051713	3.1713624	0.0002827770625477217	0.0007079546719896807	12
CXCL17	4.0142574	3.2365787	0.0003183206724461245	0.0007888631017360362	12
HOPX	3.9987535	3.2163625	0.0003312467815860286	0.0008203464195444877	12
PIP	3.8656673	2.9470327	0.00047688391756256786	0.0011509379982976408	12
PKIA	3.8391674	4.385269	0.0005261775112849921	0.0012527228764162665	12
MED24	3.8157144	2.6647065	0.0005515045470118017	0.0013088049461840766	12
TMEM150C	3.80802	2.7404697	0.0005647653266580565	0.0013359845595400247	12
STARD10	3.5875053	1.1758319	0.0009729163864417219	0.002198731527768907	12
ATF3	3.5236547	1.7660002	0.0012299413312696211	0.0027311497710584436	12
MAGED2	3.5090847	1.1557091	0.0012312145307786175	0.0027323349496858806	12
MUC6	3.4775078	4.3177047	0.0014331171336026838	0.003155761506949891	12
HRASLS2	3.4193482	3.1059964	0.001668448161441972	0.003626421150898875	12
RARRES3	3.41851	1.6798501	0.0016381896603680553	0.0035648473469139953	12
