names	scores	logFC	pvals	adj_pvals	cluster
FRAS1	3.0187006	1.7092179	0.00264145451765099	0.00469015489552842	53
PRDM5	3.0040116	2.0808713	0.002770528993523098	0.004903763217507031	53
NECTIN3	3.000914	1.5694002	0.002798301553628821	0.004949524463970062	53
MIR181A2HG	3.000816	2.1477196	0.002799364675126752	0.004951037700094263	53
TRPC6	2.9987285	2.5994956	0.0028183235520462474	0.004982573806619397	53
AL390198.1	2.9977112	1.792342	0.00282753932937901	0.004997812850268833	53
ARAP3	2.9972696	1.522545	0.002831493139294905	0.005004273969074212	53
OBSCN	2.9958973	1.1465805	0.002844064419185014	0.005024638645450859	53
KLHL25	2.989341	1.4062352	0.0029049859587117863	0.005124980751165161	53
B3GNT7	2.9830956	1.3629463	0.00296402914453295	0.00522337527120158	53
LINC02035	2.981575	1.8959732	0.0029787035029319392	0.005247081970100004	53
SLC4A3	2.9777818	1.5582223	0.003015264947319922	0.0053094813942701335	53
AC098850.3	2.9734092	1.5809548	0.003057886981558478	0.00538142542885004	53
ABI3BP	2.9671447	1.2698522	0.0031198700455199817	0.005483897640690274	53
MAGEE1	2.9663272	1.9287398	0.003128283315005267	0.005497236373898028	53
GLB1L	2.9662356	1.2260411	0.003129072603269757	0.0054983352989454596	53
KCTD14	2.9634366	1.2379335	0.00315723434578182	0.005545205906261089	53
SLCO2A1	2.962086	1.5650523	0.003170852881829632	0.00556795856287355	53
C12orf54	2.958464	3.8720975	0.0032082323312659982	0.005628292307285572	53
TRNP1	2.9539993	1.5107476	0.0032541154641839193	0.005702820773509214	53
AL353693.1	2.9509904	5.7368455	0.0032858250747549197	0.005755691826034524	53
RFX2	2.948639	1.0672975	0.0033101889869556174	0.005795033603605531	53
LINC01597	2.9482207	3.641101	0.003314939500137182	0.0058027444169981325	53
C11orf95	2.9472349	1.3030916	0.003325122384708312	0.005818747321203187	53
ZNF436-AS1	2.9467657	1.512193	0.003330134581155515	0.005827075146077307	53
C3orf18	2.940854	1.4624342	0.00339340178235167	0.005932041964968851	53
PDE5A	2.9293778	1.1170645	0.0035194056386868753	0.006138553537555719	53
TCEAL6	2.928716	5.292608	0.003527214931649898	0.006150895082794491	53
GLS2	2.9246504	2.1413848	0.003572816098889721	0.006222974750628869	53
LINC02518	2.9227796	4.937485	0.0035942232621013807	0.006258046114705718	53
ASB3	2.9164863	1.0194974	0.003666078874530815	0.006373170495005601	53
AC091564.6	2.9160216	5.3493643	0.0036719221479952773	0.006382997707484302	53
ZC3H12B	2.9133759	3.7259176	0.003702697310041085	0.006434160733400063	53
ARMH4	2.9123201	1.5558914	0.0037148079081281184	0.0064544797415797195	53
FOXJ1	2.9108162	1.8849623	0.0037325146041331035	0.006482951288759175	53
CCDC173	2.9101949	2.1301007	0.0037399583109009905	0.006495207461602554	53
ATP1B2	2.910046	2.049107	0.003741635090111289	0.0064977421486534775	53
AC021504.1	2.9097571	4.612343	0.0037452957177922727	0.006502557043778782	53
AC012313.1	2.9097283	1.7304841	0.0037453534339692398	0.006502557043778782	53
FAM13C	2.9031215	1.7891206	0.003824205247798847	0.006633619580907175	53
SCN2B	2.8968945	4.266232	0.0039001757166293137	0.006755967242238486	53
LINC01778	2.8947523	3.0202794	0.003926456329538375	0.006798682140779859	53
THEG	2.8910623	3.1068795	0.003972239382892953	0.006872279421344847	53
SPTBN5	2.8897262	1.8536247	0.003988776728881791	0.006897332590783325	53
AC104825.1	2.8856347	1.0912099	0.004040141343306208	0.006979315038928385	53
RILPL1	2.8834655	1.1760136	0.004067720033662308	0.0070247001258343066	53
EBF4	2.8805683	1.0138879	0.004104707016421602	0.007083919631479133	53
AL359541.1	2.8797688	3.0487292	0.004115371094171236	0.00710159293458854	53
BBOX1	2.8796184	1.0579282	0.00411683767121487	0.007103758222564974	53
LOR	2.8776667	3.1790493	0.004142523026686939	0.007144771164606705	53
AC019205.1	2.8763883	1.1824788	0.004158724542161866	0.0071708708548556	53
AP000692.2	2.8727818	1.6103895	0.004206003773279505	0.0072482953583500945	53
AC080038.1	2.8656423	2.5596385	0.004300975370148594	0.0074056842419394425	53
LINC01270	2.8606927	2.7588294	0.004367816069336828	0.007514409047067427	53
MARK1	2.8600502	1.6214912	0.00437635607766193	0.007528329018404904	53
MYOZ1	2.859581	1.67157	0.00438278161190112	0.007537836019114729	53
PICSAR	2.8562932	1.723476	0.004427782311962965	0.007610158674125021	53
MRAP2	2.8540618	1.7277504	0.004458600325595936	0.0076588094602485545	53
EDA2R	2.8500507	1.9225872	0.004514515113391658	0.007750888176610853	53
PDZRN3	2.8474638	1.0477217	0.004550714019972919	0.007810638570459097	53
CHRNA7	2.8459086	2.987291	0.00457303697638804	0.007846944964702063	53
PRUNE2	2.8316205	1.9137076	0.004779587686294895	0.00818086091988248	53
BACE1-AS	2.8305085	1.6093364	0.004796001872513224	0.0082064431591657	53
AL133338.1	2.8262157	1.8664209	0.00485996228050575	0.008310798146754532	53
GRIK3	2.823113	2.1869078	0.004906671562326723	0.008384261596209721	53
AC147651.3	2.821628	9.423252	0.004929392650167099	0.008420512293315746	53
DNAJC18	2.8187723	1.1832234	0.0049723398681739035	0.008489984296396911	53
AC006058.1	2.8156228	4.66338	0.0050212389445301545	0.008568242543675515	53
JPH4	2.8124542	3.3759427	0.0050702873972538	0.00864490187023636	53
AC098617.1	2.8104198	6.929238	0.005102134381380476	0.008696990866792832	53
PNMA8C	2.8014426	6.9941645	0.005244428802409944	0.008923670173581165	53
NME5	2.8003175	1.0643904	0.005262021844330717	0.008950881158367816	53
PALM2	2.7992537	1.739095	0.005279317247558509	0.0089766592213505	53
CCDC61	2.7939358	1.0311596	0.005365576205740184	0.009112242608442102	53
CDH22	2.7904928	6.9861436	0.005422858095632734	0.009204396709964958	53
S1PR5	2.7881684	1.1853467	0.0054608224974487096	0.009265552781613071	53
STOX2	2.7861493	1.653042	0.0054947602369925875	0.00931822375343844	53
XKR6	2.7844553	1.9929265	0.005523277626329564	0.009363470046232999	53
NINL	2.7836947	1.03182	0.005535775845131773	0.009383235173921811	53
AP001107.9	2.7824678	1.7990212	0.005556755945618823	0.009415466085981357	53
NEUROG2	2.7820575	4.2169094	0.005563968367649289	0.009426274341108858	53
LGALS4	2.7820508	2.5306306	0.005563977800461322	0.009426274341108858	53
ARSJ	2.7788372	1.0098507	0.005618172955097662	0.009509923749025016	53
ETV4	2.773072	1.1357439	0.005717533560375445	0.00967030372389455	53
LINC01873	2.7714994	3.1478066	0.005745291915814461	0.009715782804695617	53
AC090912.2	2.763557	2.9226825	0.0058852312273186755	0.0099334007948619	53
LYSMD4	2.7592824	1.2601342	0.005961469114230573	0.010051962374844544	53
MST1	2.7492704	1.3300794	0.006144413205042083	0.010340680547431837	53
L1CAM	2.7392828	2.7553093	0.006332201043208351	0.010636436057204091	53
LINC01515	2.7356718	1.6221675	0.006401099184548711	0.010743020652937118	53
AC015802.6	2.734853	1.5926876	0.006416816056550606	0.010766704719998193	53
CCDC9B	2.7345884	1.1420164	0.006421781644302127	0.010773958489972871	53
VAMP1	2.7331045	1.1042126	0.006450354855880582	0.01081594521927164	53
SNCAIP	2.73198	2.0860093	0.0064723895811375914	0.010846928097378633	53
PCDHB16	2.724409	1.2404493	0.006620698480025298	0.011069480470491427	53
NAP1L5	2.722142	1.2144228	0.006665658751165872	0.011137434500989066	53
RAB9B	2.7217956	2.038004	0.006672919486620558	0.011148455494159201	53
VGLL3	2.7198527	1.180249	0.006711397667209555	0.011209390954878782	53
LINC01122	2.718793	2.35614	0.006733106299194884	0.011241170651134674	53
OOEP	2.7187047	3.690581	0.006735052433273899	0.011242740937860938	53
SGMS1-AS1	2.7149048	1.499892	0.006811518661031058	0.011361903093775745	53
MBLAC2	2.7113204	1.2840205	0.006884676498898376	0.011474232767679525	53
GPSM1	2.710364	1.1967653	0.006904262711666439	0.011504589180386706	53
ADGRD2	2.7095404	3.7171683	0.00692169687512604	0.011531348278378905	53
LRRIQ1	2.708618	1.3955752	0.006940352596623055	0.011561853901029795	53
CPS1	2.7073147	2.125405	0.006967552358253218	0.011603707728310386	53
LINC02541	2.6943996	4.3324113	0.00724036041690614	0.012028178739150512	53
AC011611.4	2.6943562	2.0124252	0.007241001716570749	0.012028648337155144	53
FAM19A3	2.693904	2.5183125	0.007250857333275725	0.012043230950549723	53
DZIP1L	2.6832535	1.4594196	0.007482730928870509	0.012400725237672106	53
CDH12	2.6822298	5.5794005	0.007505997444523203	0.012437439990453155	53
LINC02562	2.6817155	1.1243546	0.007516781099527908	0.012454693220336193	53
LSMEM1	2.6784103	1.1979437	0.007590454713171849	0.012568692808772559	53
PARD3-AS1	2.6701107	2.648202	0.007778973035345782	0.012864973846384934	53
PIK3CD-AS2	2.6697235	1.1182563	0.007787413464489887	0.01287829775231512	53
AL031731.1	2.667134	3.6756632	0.007847527091331078	0.01296939670708725	53
AL121899.1	2.6574388	2.3095868	0.008073978074799933	0.013321984386406166	53
RYR3	2.6552017	3.3626878	0.008127323045495677	0.013403409493016546	53
ZSCAN31	2.6480412	1.069085	0.008298944688423654	0.013672326921480316	53
LRAT	2.6449018	1.5059917	0.00837560338138832	0.013794555021612849	53
THSD7B	2.6376877	4.37791	0.008554335026746844	0.014068890415421982	53
GUCY2D	2.6367435	1.7937133	0.008577516214880888	0.014103557594162451	53
OXER1	2.6356184	2.911247	0.008605982498063347	0.01414758902943404	53
C1QL1	2.6304388	1.5688531	0.008736376285042239	0.014346477208156754	53
TMEM108	2.6299875	1.7241672	0.008748010939286777	0.014364879805865946	53
AL691432.2	2.6245317	1.0925018	0.008887505235567758	0.014581090447377137	53
LINC01936	2.6203258	4.3272734	0.008997300429910541	0.014742474534422541	53
AC009549.1	2.6144772	3.146426	0.009151007778700298	0.01497677134309489	53
AL603840.1	2.6049566	4.0484924	0.00940642948143328	0.015365560377770109	53
CEP112	2.6024024	1.424262	0.009475469240659189	0.015470050321307917	53
AC113383.1	2.6010106	3.0472178	0.009514016007571268	0.015528448219462185	53
CALML3-AS1	2.596235	3.6878035	0.009645925153030402	0.015734557706341443	53
SLFN13	2.5951343	1.1019897	0.00967583601096391	0.01577874444008851	53
PCDHB5	2.5898678	2.0111113	0.009823942747877993	0.016005482280399073	53
AC015922.4	2.5888116	1.131717	0.009853254528876487	0.01605089898752046	53
ZNF676	2.5820756	1.8850807	0.010046030812594418	0.01634191374388813	53
FRS3	2.5800693	1.5860159	0.010103813947013958	0.01642846149226003	53
HSPA4L	2.5800498	1.0167096	0.010104133213793035	0.01642846149226003	53
TMEM200C	2.579546	2.0739846	0.010119202780995255	0.016452165801132422	53
AC087241.3	2.577111	3.1608248	0.010190156346952396	0.016557893325895277	53
MTSS1L	2.573405	1.2467313	0.010298305942684364	0.016719854766618726	53
ADAD2	2.5691257	3.5861716	0.010425527050373052	0.016911670106715796	53
ASB4	2.5681257	5.1146536	0.010455424567580751	0.01695606785713306	53
C17orf100	2.5680287	1.3476645	0.010457751226110057	0.01695902112241732	53
LINC01918	2.5672312	2.7636147	0.010481830838037645	0.016996426789394278	53
SALL2	2.5663712	1.3140709	0.01050727486552938	0.01703133524342747	53
MEF2C-AS1	2.560491	2.4261951	0.010685170657931944	0.01729978999476352	53
LRRC4C	2.5495126	1.015462	0.011023186361731559	0.017810525254532406	53
NATD1	2.5371132	1.2473859	0.011417555301912422	0.01839367062350838	53
CYGB	2.5369747	1.2462021	0.011421819544417235	0.01839965656497279	53
GLIPR1L2	2.5312746	1.3637762	0.011607522024770193	0.01867727974251941	53
SCN3B	2.525129	2.367643	0.011810592432648238	0.018984907542579057	53
AP001830.1	2.5242863	1.6420213	0.011838536367025485	0.019025267034948102	53
POU3F1	2.5217	1.9095643	0.011925009399991339	0.019154146640369105	53
PRDM11	2.5175517	1.6615758	0.012064824467491107	0.019362949302077572	53
C5	2.515077	1.708241	0.012149055200921868	0.01948718890035073	53
SCHIP1	2.5104961	2.2792146	0.012306409525777792	0.019722360452200913	53
LINC02298	2.4979997	1.9118618	0.012744222481761821	0.020370471133281224	53
AC084036.1	2.496979	1.9845823	0.012780558329142861	0.020423684163980212	53
MAMDC2-AS1	2.4956105	2.6562326	0.012829718996850209	0.020497361382935734	53
RSPH9	2.4922228	2.4507947	0.012951373825637082	0.02067596523016151	53
BTBD19	2.490178	1.0683501	0.013024734052404521	0.020788132517330478	53
CFAP300	2.490156	1.4853675	0.013025883637027084	0.02078897806764015	53
LLGL1	2.486855	1.2016286	0.013146039299487234	0.020962789015123197	53
FAM133A	2.4819076	2.8851092	0.013328643129352485	0.021235797986016134	53
DLG2	2.4778955	1.5615386	0.013477416433724772	0.02145652290694715	53
WASF3	2.4755983	1.2927738	0.01356367894686746	0.021582587198485766	53
AC092368.3	2.4696448	3.6928823	0.013789774630841843	0.021924669647945882	53
OR7C1	2.468854	2.5237548	0.013819822000056964	0.02196931843707809	53
AC106881.1	2.4685884	3.2313962	0.013830091409416065	0.021983559829544773	53
AC097634.1	2.4663203	1.5383244	0.013916470929410868	0.02210619708469666	53
SLC4A11	2.4583385	1.4305847	0.014226825930298146	0.022560319805691984	53
FRMD5	2.444384	3.8280108	0.014784207389098813	0.023378298997584427	53
CRLF1	2.4431612	1.3012174	0.014833277212979352	0.02344926007449406	53
SGSM1	2.4415374	1.5334483	0.014899516422484563	0.023543987577808102	53
KRT32	2.4383662	2.6892922	0.015030095975199225	0.02373914339349017	53
COX6B2	2.432865	2.0163732	0.01525785773695101	0.024073939521830554	53
PLEKHM3	2.432741	1.210161	0.015262842723773805	0.024079539407248222	53
ARMCX4	2.4288895	1.0357629	0.015424207873611172	0.024306679021273838	53
CCDC3	2.4262562	1.0470101	0.015535301663870403	0.024465656545585367	53
GOLGA7B	2.422188	2.008557	0.015709350894164874	0.02471422787716623	53
AC019197.1	2.4194465	2.5405495	0.0158272894893061	0.024890431205964736	53
KAT2B	2.414892	1.0122854	0.016023920419882716	0.025171503414481686	53
TMEM220-AS1	2.413707	2.0999331	0.016076182598763734	0.025245153824857643	53
RAVER2	2.4121728	1.086924	0.016143002792428845	0.025341779306414673	53
AC106739.2	2.4091325	1.6844381	0.016276978642892195	0.025530590191790457	53
AC135012.1	2.4051914	1.6249075	0.016451948226324314	0.02578573810556747	53
VWDE	2.403388	2.1484	0.01653288356946788	0.02590048798708651	53
RERGL	2.403089	2.106249	0.016546023793504477	0.025919862876929323	53
AL731577.1	2.400703	1.3666663	0.016652959812944464	0.02606278496431005	53
BVES	2.4004319	2.4415126	0.016665817738535375	0.026078292174864244	53
SYCE1	2.3965533	1.9790415	0.016841199959880888	0.026325706662364955	53
PLP1	2.395228	2.7878046	0.01690209794777952	0.02640982331437962	53
AC126768.2	2.3841922	2.0957325	0.017412529654194306	0.027152989777829338	53
USP44	2.3785412	2.3425477	0.017679382835315314	0.02753199831364616	53
OBSCN-AS1	2.3737245	2.2360764	0.017909576141602025	0.027858140952811458	53
L1TD1	2.3724403	1.8709558	0.017971162985984147	0.027943571355657795	53
EVC2	2.372344	1.5404985	0.017975579346327836	0.027949142724605136	53
SLC26A10	2.3721066	2.2219038	0.017987391863255035	0.027962427714178263	53
BX284668.6	2.3717685	1.4370507	0.018003342302362096	0.027981932537698196	53
LINC00242	2.3714375	3.0841331	0.018019903619330535	0.028003780164757703	53
AC027237.3	2.3659978	1.7574013	0.018284030922469767	0.028374805958014084	53
PNMA2	2.3643303	1.5844773	0.018365728958789677	0.02849236424638134	53
PLPPR1	2.3621457	5.139074	0.018474023722415186	0.02864314841554698	53
AL080276.2	2.3576186	1.8633244	0.01869828109841935	0.028969423360066675	53
NRXN1	2.3466272	1.7318821	0.019253797001635094	0.029754497107991277	53
AL049839.2	2.3456328	1.3557144	0.019304417590278376	0.029827228229018194	53
IGIP	2.3405147	1.0300808	0.019568624665677326	0.03021179470248484	53
ALDH3A1	2.3390074	3.1902506	0.01964795031591142	0.030323098584916254	53
RND2	2.3385236	1.2625352	0.019672514200357562	0.030355421575847308	53
PCDHB7	2.3384144	1.9391029	0.01967856383508761	0.030363359535958853	53
PYGM	2.3376133	2.2714672	0.01972044862487517	0.03041959010885477	53
ZMAT4	2.3246918	2.031775	0.02040632280186867	0.03137668131275673	53
STAR	2.3231244	3.5557919	0.020491281800039094	0.03149853725275487	53
AC124016.2	2.3203926	1.8054943	0.020638943619050606	0.031705175777529376	53
AL139002.1	2.3201346	8.275149	0.020653700373606414	0.031724938827218024	53
TMEM246	2.3191109	2.2490578	0.020708885403985904	0.03179805554546288	53
HOXA4	2.3111641	1.5724231	0.02114642927963679	0.032419434338984254	53
AL109811.2	2.3083847	1.4688406	0.02130155608453126	0.03264382933390885	53
GRAMD1B	2.306654	1.336956	0.021398167983602393	0.032775411103206135	53
ZNF853	2.302514	1.4991124	0.021631974118158294	0.03310480649254676	53
COL23A1	2.2983255	2.7081223	0.021871012196060236	0.033441300400055086	53
KIAA1614	2.2974532	2.0099065	0.021920910120019465	0.033513137244838474	53
MYOM3	2.2970893	3.693398	0.021942107834769964	0.03354269353657624	53
IL22RA1	2.295225	3.15152	0.022049241520653726	0.033700323984700235	53
ARHGAP20	2.290165	1.8196169	0.02234228221734373	0.034115564410995454	53
BOLA3-AS1	2.2898724	1.1812462	0.022359034746493266	0.034138036436276886	53
BCAN	2.2897289	3.3324642	0.022368117709140833	0.03415034986036199	53
IRAK1BP1	2.2890193	1.0215702	0.022408780767281773	0.03420776059145267	53
ANKRD6	2.2850907	1.2771957	0.022639620473252853	0.03453970936062652	53
QRFPR	2.2825978	4.4381843	0.022787927074682395	0.03475174420350651	53
SLC17A7	2.2817206	2.9796271	0.022839794160045244	0.03482767484643015	53
AL590226.2	2.2816477	4.3056536	0.02284438010296661	0.034833084194826704	53
PRR7-AS1	2.2784286	2.1419523	0.02303600663303605	0.035096556823922875	53
ALS2CL	2.2689047	1.1690816	0.023612038992135844	0.03591381279862273	53
AC010245.2	2.2669618	2.5573938	0.023731745826583155	0.036086067946750636	53
SLC2A12	2.2664778	1.9586982	0.02376145277551862	0.03612468894677138	53
LAMP5	2.2644465	1.0645587	0.02388544769029472	0.036295102658459436	53
AL359504.2	2.2625058	1.6819742	0.024006737713075498	0.03646288953648804	53
RAB6B	2.258887	1.4403582	0.024232344130398875	0.036787229767253946	53
ZNF208	2.2558262	1.3919052	0.024424389337244137	0.03705864664618228	53
KCNJ5	2.2541065	1.8476329	0.02453314297280005	0.03721351803135119	53
AC007193.1	2.2540445	4.461564	0.02453772779748131	0.03721714425501133	53
MROH8	2.251104	1.044195	0.024723289777844583	0.03748164267034375	53
PQLC2L	2.2474887	1.3620995	0.02495469570991286	0.037820417418104074	53
XKR9	2.2352033	1.23196	0.025754368191456115	0.03895149314648643	53
CDH23	2.2323043	1.4805278	0.02594633149037772	0.03923474615746626	53
PANX2	2.2311661	1.4714924	0.026021898441124864	0.03934546705196633	53
EXTL1	2.2299643	1.7041539	0.026102458395437848	0.03945838097356142	53
LRRC29	2.2246559	1.1553675	0.026458349160365525	0.03994236606300388	53
ADCY10	2.222383	3.2118545	0.026613171345395	0.040154403063243076	53
AC108734.4	2.2195683	3.8423965	0.02680489642037078	0.040416409567797545	53
DGKI	2.219435	1.6043761	0.02681319794101624	0.04042347501526545	53
AC010997.5	2.2188544	1.9966424	0.02685333915079636	0.04047125807489826	53
HBZ	2.212801	4.3534985	0.027270702911076063	0.04106153018227699	53
AL662884.4	2.2115266	1.5021766	0.027358373083685893	0.041182442850727426	53
AL591846.2	2.2104673	1.5510526	0.027431802918950386	0.04127815620029228	53
LRRC8C-DT	2.2086465	1.8220173	0.027559467481057927	0.041453522524873936	53
ATP8B4	2.2048168	1.0246739	0.027827571205446607	0.041828653123683994	53
AL391834.1	2.2046268	2.4213762	0.027842203780663308	0.04184689715931296	53
MTRNR2L6	2.2022307	1.5034446	0.028011312232046313	0.042080325326961314	53
LINC01235	2.1989877	1.3054578	0.02824199994778417	0.04239839406716628	53
AL365356.3	2.1969388	3.727367	0.028389662680294588	0.04258385921737672	53
KRBOX1	2.1952856	1.1994026	0.028507719010219368	0.04274564814349179	53
TMEM59L	2.1909513	1.7771426	0.02882187416458513	0.04317424328320976	53
ARSI	2.1885943	1.5911679	0.0289934231977608	0.04340795462554547	53
UST	2.1854057	1.1386988	0.029227112288052436	0.04371489735801858	53
PKNOX2	2.1833892	3.2958696	0.029376953831636292	0.04391160071602624	53
SLC52A1	2.1830587	2.086801	0.02940092438286572	0.04394351431423284	53
AC010319.3	2.1774454	3.1483293	0.02981918148017049	0.04448751488081032	53
GRIN2A	2.177374	1.5627655	0.029823872272418294	0.044492394248506956	53
FGF9	2.1753833	1.9316401	0.029973538791373083	0.04468784569504576	53
LCE1C	2.1737812	6.00382	0.030094965363907007	0.04484695367295206	53
HHIP-AS1	2.1734061	2.1471376	0.030122621622279654	0.04488417822447276	53
OSMR-AS1	2.17221	1.2437044	0.030212705688235877	0.04500241413487519	53
OVCH2	2.1717901	5.3565683	0.030245564022309906	0.04504535601759676	53
CELF5	2.1717381	1.3543295	0.030248569603566363	0.045047832034154134	53
RNF165	2.1706192	1.0740288	0.030333320445125735	0.04515399880392164	53
COX4I2	2.1703353	1.5967925	0.030354875987360645	0.045182075774033166	53
AL136040.1	2.1670053	1.6560398	0.03060954515393689	0.0455247762508069	53
UBE2QL1	2.166356	1.4485854	0.030658957197261985	0.04559017925843963	53
AC005837.1	2.1663005	1.8835995	0.030663658529425365	0.04559514876692185	53
TRO	2.1659343	1.4908584	0.030691424543741123	0.0456303666055683	53
HOXA6	2.1658778	1.6080619	0.03069585965428945	0.04563493766519758	53
LINC01970	2.1618507	1.0431074	0.0310057750919541	0.04604140558283114	53
AL355974.2	2.1593761	5.0499167	0.031199390115116542	0.046301435505115875	53
C9orf50	2.1588862	3.2508957	0.031237465926825733	0.046351789269671824	53
FSIP2-AS1	2.1579123	2.5342205	0.031313130368341414	0.046453788565816244	53
MYMX	2.1577065	2.8232636	0.03132915041300126	0.04647136726921089	53
AL358472.4	2.1553764	1.0813606	0.031510783843546615	0.04670363238605378	53
TCERG1L-AS1	2.1527078	3.3595154	0.03172224652614718	0.04697553513172196	53
AL512625.1	2.148678	1.0579077	0.03204077799836384	0.04741164401301988	53
PJVK	2.1480608	1.3913875	0.03209042124042415	0.047472536445334376	53
ADAM22	2.1462514	1.6845816	0.03223502252496759	0.04765912415189712	53
MCTP2	2.1431658	1.0023024	0.03248241284440169	0.04799526912837344	53
LINC01209	2.1430812	1.7651093	0.03248992676350141	0.04800425679814108	53
AC073359.1	2.1425781	5.4252315	0.03253134268001216	0.04806333207780319	53
ZNF154	2.137121	1.418518	0.03297327634461465	0.048647693405239736	53
CDH4	2.132081	3.5215337	0.033388004197587626	0.04919465158984741	53
CCDC148	2.1319547	1.232048	0.033397329398595924	0.0492037254847056	53
AL109976.1	2.1311214	2.274194	0.033466990208060515	0.049293707999673184	53
ABHD6	2.1289644	1.0587345	0.03364481456865356	0.049538223241756316	53
AP003555.1	2.1262968	3.1253405	0.03386825026392378	0.04984095218068917	53
IGFBP7	140.28279	6.7398796	0.0	0.0	54
CALD1	123.95001	5.681242	0.0	0.0	54
VIM	76.73509	3.5124056	0.0	0.0	54
IFITM3	72.38811	2.9996243	3.0552776411747e-311	1.870019477420437e-309	54
MYL9	69.34486	5.6683908	5.177432699192893e-296	3.025370560341966e-294	54
SPARCL1	61.846043	6.098068	1.1964036260506476e-268	6.339427175571053e-267	54
TPM2	61.09995	4.9857583	3.554895594679214e-266	1.8718171607713582e-264	54
TAGLN	60.32158	6.3841605	6.455070086169269e-263	3.3411960765463497e-261	54
ACTA2	59.359962	6.9270043	6.198492273783798e-259	3.1452894002266626e-257	54
CAV1	55.316776	5.072331	4.53167617236918e-243	2.131794537130921e-241	54
LGALS1	54.635895	2.769357	5.732737731502062e-243	2.6892553322001492e-241	54
SPARC	48.075466	4.928493	1.8774152419571065e-212	7.2966841982020055e-211	54
COL18A1	46.777657	5.5035563	3.611762591730309e-206	1.358095617592223e-204	54
NDUFA4L2	43.21541	4.945107	7.193471865662888e-190	2.487383915940195e-188	54
TPM1	42.34086	2.6778498	1.8405636699636753e-186	6.24841559253559e-185	54
BGN	42.29353	4.3531146	1.2065895597701379e-185	4.071450746906458e-184	54
NOTCH3	40.344482	4.6875763	4.895465486815933e-176	1.5803542626880965e-174	54
PLAC9	39.788105	5.573968	2.638577035667639e-173	8.388674156713581e-172	54
PDGFRB	39.781647	5.510275	2.823565727368939e-173	8.959812494009612e-172	54
COL4A2	39.23162	5.4734244	1.3873757179356396e-170	4.344908399185741e-169	54
S100A4	38.795715	3.6048906	7.230955910496685e-169	2.243603073024693e-167	54
CAVIN3	38.141937	4.6203103	3.12053108155423e-165	9.454899097236713e-164	54
SOD3	37.939693	5.199544	3.4229222654355394e-164	1.031520536432825e-162	54
MEF2C	37.906956	4.724492	4.71301232565237e-164	1.417750192060145e-162	54
PPP1R14A	36.955063	6.4222016	3.420247234849129e-159	9.923746756407842e-158	54
A2M	35.607384	4.4478397	1.7323329156700494e-152	4.7822368991349076e-151	54
MCAM	35.592026	5.829607	2.68146165242771e-152	7.37808903068727e-151	54
B2M	35.230896	1.4839681	3.0736680709855238e-152	8.443398916373912e-151	54
MYLK	35.21481	4.4097443	1.8237396325431376e-150	4.949033253651245e-149	54
COL1A2	34.728004	4.098313	3.148315142675462e-148	8.420864290309225e-147	54
CAVIN1	34.484882	3.5751822	8.565485821817916e-147	2.2657331226308732e-145	54
COL4A1	34.43707	5.446663	2.115603908913281e-146	5.582963863797038e-145	54
LHFPL6	34.355274	5.1123147	5.620978098486825e-146	1.4798526405129248e-144	54
ADIRF	34.286095	3.0262823	5.300593554422563e-146	1.396600223164864e-144	54
COL6A2	34.259827	3.8826945	1.109240905385642e-145	2.9180430751011625e-144	54
ITGB1	34.168076	2.4049766	2.292412334853806e-145	6.016416441575236e-144	54
MFGE8	32.050373	3.1560516	3.794140972658649e-134	9.19503485288611e-133	54
IFITM2	31.077765	2.2992845	3.6127323843306344e-129	8.432474384330814e-128	54
RGS5	30.971647	7.5402026	3.24966470377913e-128	7.50151437229565e-127	54
MAP1B	30.856237	4.1655226	1.1241610334345218e-127	2.5772717171857346e-126	54
MYL6	30.709703	1.3106656	2.78967107227291e-127	6.360867262753614e-126	54
COL3A1	30.415115	3.8820791	1.6715540245358363e-125	3.770382887488668e-124	54
FLNA	30.049913	2.9427712	1.7561595930195364e-123	3.890577867203981e-122	54
FN1	29.747982	3.5155227	6.233637339974875e-122	1.3656592424565464e-120	54
JAG1	29.704462	4.399365	1.6490794914887578e-121	3.596344292849443e-120	54
TIMP1	29.33544	3.1102872	1.1409563683339713e-119	2.448420828553406e-118	54
SEPT7	27.91944	2.2366202	4.476386522115941e-112	9.072053192645968e-111	54
NR2F2	27.526411	3.11289	7.695149122122876e-110	1.5173603568790322e-108	54
CRIP1	27.100552	2.4612648	1.0996279036231377e-107	2.1184732633787284e-106	54
COL6A1	26.783535	3.3674445	7.191023760989767e-106	1.3634489992501853e-104	54
DSTN	26.411394	1.8476243	6.234669569757691e-104	1.162407181985785e-102	54
ID3	26.144053	2.842917	2.0382661210508437e-102	3.7401048098956894e-101	54
C11orf96	26.101248	4.737048	4.519671614506169e-102	8.261270061152666e-101	54
CPE	26.099611	4.011398	4.519017404813776e-102	8.261270061152666e-101	54
TPPP3	25.948902	4.8796573	3.1143294639115553e-101	5.658598296265302e-100	54
ITGA1	25.698402	5.108186	7.166163758826845e-100	1.2915652801440686e-98	54
LPP	25.655872	2.557071	1.0108911432177639e-99	1.8190075018598186e-98	54
COL1A1	25.51472	3.502296	5.025955180596235e-99	8.990696677993511e-98	54
MAP3K20	25.46505	3.3090193	1.2155589778966212e-98	2.1652184640271146e-97	54
